oare_id,parent_oare_id,bucket,source,target,top1_neighbor_oare_id,top1_neighbor_source,top1_neighbor_target,top1_score,top3_mean_score,top1_target_chrfpp,topk_neighbor_ids,topk_scores
2fae4254-c181-4378-a0a5-359c85c791a5__c2of2__gc1of1,2fae4254-c181-4378-a0a5-359c85c791a5,chunk1_3_plain,i-ša-qal šu-ma i-na ma-lá u₄-me-šu lá iš-qúl 1.5 GÍN.TA i ITU.1.KAM a-1 ma-na-im ú-ṣa-áb i-na KÙ a-nim 5 0.6666 ma-na 5 GÍN ša a-šùr-e-mu-qí i-šé-ra-tim wa-ar-ki-a-tim i-ma-ar,If he has not paid within the stipulated term he must pay interest at the rate 1 5 shekel per month per mina Of this silver 5 6666 minas 5 shekels belong to Aššur-emūqi He will await the coming,d5330fc7-87de-45dc-8dfd-40f375879a75__c2of2__gc1of1,i ITU.KAM a-na 1 ma-na-im ú-ṣa-áb 5.6666 ma-na 5 GÍN ša a-šùr-e-mu-qí IGI a-šùr-i-mì-tí IGI šu-a-nim i-šé-ra-tim wa-ar-ki-a-tim i-ma-ar,"5 shekel per month per mina 5 6666 minas 5 shekels belong to Aššur-emūqī Witnessed by Aššur-imittī, by Šu-Anum He will await the coming",0.65279132156293,0.6105491465822136,50.3286477196576,d5330fc7-87de-45dc-8dfd-40f375879a75__c2of2__gc1of1|d5330fc7-87de-45dc-8dfd-40f375879a75__c2of2|004a7dbd-57ce-46f8-9691-409be61c676e__c2of2__gc1of1,0.6528|0.6528|0.5261
b5e3353c-582d-45ca-8553-8baad350a1cb__c2of2__gc1of1,b5e3353c-582d-45ca-8553-8baad350a1cb,chunk1_3_plain,a-lá-ḫi-im ù me-er-e en-um-a-šùr a-na ma-mì šu-um-šu lá i-tù-wa-ar ITU.KAM ma-ḫu-ur-ì-lí li-mu-um ša qá-tí en-na-sú-in DUMU šu-a-šur IGI šu-lá-ba-an DUMU dan-ni-lí,"Month Mahhur-ilī, eponymy after that of Enna-Suen s of Šu-Aššur Witnessed by Šu-Laban s of Dan-ilī, by Luzina, by Ṭāb-ṣill-Aššur, by A<gap>, by Bēlānum s of Šu-Aššur",95fb81dc-45cf-46fc-b5f3-b367dc917408,<gap> ú a-lá-ḫi-im iš-tù ḫa-muš-tim ša i-tur₄-DINGIR ITU.KAM ma-ḫu-ur-ì-lí li-mu-um e-na-sú-in iš-qú-lu-nim IGI a-ḫu-qar DUMU šu-IŠTAR IGI a-šur-du-gul DUMU pì-lá-aḫ-IŠTAR IGI a-ni-na DUMU MAN-a-na,"<gap> and Ali-ahum. Reckoned from the week of Itūr-ilī, month Mahhur-ilī, in the eponymy Enna-Suen, they paid me. Witnessed by Ahu-waqar son of Šu-Ištar, by Aššur-dugul son of Pilah-Ištar, by Annina son of Puzur-Anna.",0.35077238549371,0.33976346732385504,36.380731723331024,95fb81dc-45cf-46fc-b5f3-b367dc917408|54364e47-54dc-4022-9c48-9006a2fe1b53__c2of3|e18c267c-d397-4318-b821-c053d6f32818__c2of2,0.3508|0.3451|0.3234
d62ce4d5-c3a1-428a-96a0-c5ef458b75ad__c2of2__gc1of1,d62ce4d5-c3a1-428a-96a0-c5ef458b75ad,chunk1_3_plain,ku-un-kà-ší-ma li-bi₄-ší a-dí a-lá-kà-ni ú-ṭá-tám li-im-ḫu-ra-ma a-na bé-tim e-ri-im lá e-ra-ba-am,"Let him receive the grain until I arrive, so I shall not enter an empty house",6ec5d894-6733-4b4a-a99d-a32449ee1429__c3of4,ú ṣú-ḫa-ri-a na-ḫi-da-ma ú-ṭá-tám ú e-ṣí lu-pá-ḫi-ru-nim ú-ṭá-tám lu ŠE-am lu GIG ša ú-šé-ru-bu-ni-ni-ma a-na KÙ.BABBAR am-tum lu ta-ta-dí-in-ma KÙ.BABBAR É-tí-ša li-ib-ší a-dí a-lá-kà-ni 12 GÍN KÙ.BABBAR iš-tí <gap> 6 e-ri-qá-tum iš-tí,"Also, instruct my servants to gather grain and firewood The maid should sell the grain, whether barley or wheat, that they bring in, for silver and the silver should remain in her house until I come 12 shekels of silver is owed by PN 6 wagons are owed by Aši-uman",0.2642352941670014,0.25962042585403583,21.960004330855078,6ec5d894-6733-4b4a-a99d-a32449ee1429__c3of4|3a8a9acb-4ca2-46fa-9a09-bb60fdd075d6__c1of5|7e525e12-c226-4c00-9c6e-de303e676771__c2of2,0.2642|0.2621|0.2525
80b6e783-9422-416c-83f9-5f636c07bf6a__c5of5__gc1of1,80b6e783-9422-416c-83f9-5f636c07bf6a,chunk1_3_plain,ma-na bé-ú-lá-at ú-zu-a ù šu-mì,"5 shekels export tax, 14 shekels donkey fodder """"",8376cbda-b423-42d4-abb5-188d04896392__c7of8,DUMU ú-zu-a ŠÀ.BA AN.NA 2 GÚ,"son of Šu-Anum. 0.3333 mina of refined silver is the working capital of Kize. 1 mina of refined silver is owed by Abu-šalim. 2 minas 16 shekels of lapis lazuli of good quality from the votive offerings for Aššur, 45 ordinary kutānus, 30 minas of tin plus 2 black donkeys and their harness has the merchant given to Šu-Ištar",0.34477275829313175,0.32980468089404374,12.983015500168285,8376cbda-b423-42d4-abb5-188d04896392__c7of8|db07d77a-adae-475b-9af8-9198c3afbf8e__c1of4|6b3d989a-03a0-4e3f-9d67-4c1a63623a9a__c1of2,0.3448|0.3278|0.3168
37465379-9a4c-4c71-920b-ab318bf895b5__c2of2__gc1of1,37465379-9a4c-4c71-920b-ab318bf895b5,chunk1_3_plain,iš-qú-ul a-na mì-ma šu-um-šu PUZUR₄.IŠTAR a-na ir-ma-a-šùr lá i-tù-ar iš-tù ḫa-muš-tim ša kur-ub-IŠTAR ITU.KAM ša sá-ra-tim li-mu-um ša qá-tí en-na-sú-en₆,"Puzur-Ištar will not come back for anything, whatsoever, on Ir'am-Aššūr From the week of Kurub-Ištar, month III of the eponymy of the successor of Ennam-Suen",621572b5-1cec-4c0b-a49e-7015a0c78139,1.3333 ma-na KÙ.BABBAR iš-tù ḫa-muš-tim ša kur-ub-IŠTAR DUMU PUZUR₄.DINGIR a-šu-mì šu-IŠTAR DUMU šu-ki-tim a-na en-na-sú-in DUMU šu-IŠTAR áš-qú-ul,I paid 1.3333 mina of silver from the week of Kurub-Ištar son of Puzur-ilī on behalf of Šu-Ištar son of Puzur-ilī on behalf of Šu-Ištar son of Šukkutum to Enna-Suen son of Šu-Ištar.,0.4605852035981021,0.43938664371227637,29.26911764576559,621572b5-1cec-4c0b-a49e-7015a0c78139|621572b5-1cec-4c0b-a49e-7015a0c78139__gc1of1|19052127-2c2e-479d-b666-f1ea0ed27cb2__c4of5,0.4606|0.4606|0.3970
ad2c4e8b-083b-4045-80f1-0afa52860fa0__c2of5__gc1of1,ad2c4e8b-083b-4045-80f1-0afa52860fa0,chunk1_3_plain,ki-ma i-a-tí ú-bi-il₅ a-ḫa-ma 41 pí-ri-kà-ni ku-nu-ki-a ú ANŠE ṣa-lá-mì 2 me-nu-ni-a-nu ku-nu-ki-a a-na ša ki-ma i-a-tí ma-nu-ki-a-šur ú-bi-il₅ ŠU.NÍGIN 1 me-at,"representatives - in all: 114 -textiles Further, we shall count the available goods in silver as owed by Bēlum-bāni 8 shekels of silver, 10 shekels of silver <gap> of my silver 0",99552f43-f500-4605-b650-5e18dd30a4c4,1 ma-na KÙ.BABBAR ku-nu-ki-a a-na a-šur-be-el-a-wa-tim ší-im ú-ṭí-tí-šu a-ḫa-ma 1 ma-na ku-nu-ki-a a-na lá-ma-sí SIG₅-pì-a-šur ú-bi-il₅ IGI a-dí-da IGI be-lúm-ba-ni IGI a-šur-ba-ni,"1 mina of silver under my seal for Aššur-bēl-awātim, the price of his grain.",0.2961951712978238,0.2743925278404728,13.11930735859305,99552f43-f500-4605-b650-5e18dd30a4c4|2c0fa8ce-2871-4912-a4c9-f01f07f56dc0__c1of3|5625a003-fe95-49a3-88c8-59de0102822d,0.2962|0.2718|0.2552
24a76f0a-322c-44c7-91de-bdb6f2cd714e__c1of3__gc1of1,24a76f0a-322c-44c7-91de-bdb6f2cd714e,chunk1_3_plain,a-na ú-ṣú-ra-nim ù en-nam-a-šur qí-bi-ma um-ma IŠTAR-ra-bi₄-at-ma a-na en-nam-a-šur qí-bi₄-ma a ma-lá tí-ir-tí-kà ša a-lu-wa ta-áš-pu-ra-ni wa-ar-ḫa-am iš-té-en,"To Uṣurānum and Ennam-Aššur from Ištar-rabiʾat specifically to Ennam-Aššur: In accordance with your message which you sent with Aluwa I asked you for one or two months, but you did not listen to",f7d5f088-603e-400b-99cb-f607554b17ca,a-na en-nam-a-šùr KIŠIB IŠTAR-ra-bi₄-a-at,To Ennam-Aššur; seal of Ištar-rabi'at.,0.42687259120814863,0.4038841084088232,11.544461335802007,f7d5f088-603e-400b-99cb-f607554b17ca|f7d5f088-603e-400b-99cb-f607554b17ca__gc1of1|ff777871-97ce-4bfc-bdfb-73352868944d__c1of3,0.4269|0.4269|0.3579
d6aae14b-e9a0-47f3-9550-79fdbc6bf639__c2of2__gc1of1,d6aae14b-e9a0-47f3-9550-79fdbc6bf639,chunk1_3_plain,ḫa-mu-uš-tim ša na-áb-su-in ù DUMU i-tur₄-DINGIR a-na 1 GÚ-tim 1 ma-na-um 0.5 ma-na.TA i ITU.KAM ú-ṣa-áb IGI da-da-ni IGI li-ba-a IGI lá-qé-ep,"From the week of Nabi-Suen, son of Itūr-ilī, he will add an interest of 1 5 mina per talent per month Witnessed by Dadani, by Libbaya, by Lā-qēp",c17a25be-53ce-49b5-b8ea-5a8b09019195__c6of7,lá-qé-ep DUMU šu-a-šur DAM.GÀR-ru-um i-šu iš-tù ḫa-muš-tim ša i-tur₄-DINGIR DUMU a-mur-IŠTAR ITU.KAM bé-el-té-kà-lim li-mu-um ša qá-tí šu-sú-in KÙ.BABBAR a-na 12 ḫa-am-ša-tim i-ša-qal šu-ma i,"They will pass overland from here and from there in the name of Ennam-Aššur He will sell the iron and for the 22 5 minas of silver that Lā-qēp owes to a merchant, the name of the merchant has been announced: Ennam-Aššur is the merchant The iron will be sold and Ennam-Aššur will receive 22 5 minas of silver, and then Kura will receive Itūr-ilī's silver",0.32740059815736855,0.3141324091261179,20.76623011774078,c17a25be-53ce-49b5-b8ea-5a8b09019195__c6of7|0064939c-59b9-4448-a63d-34612af0a1b5__gc1of1|0064939c-59b9-4448-a63d-34612af0a1b5,0.3274|0.3075|0.3075
fded4d2f-81a5-45b3-8d62-74e5ffb2e159__c2of2__gc1of1,fded4d2f-81a5-45b3-8d62-74e5ffb2e159,chunk2_3_tag_rich,i-na ḫa-ḫi-im É i-sú-ri-ik ù me-er-ú i-dí-a-bi-im iṣ-bu-tù-ni-ma a ma-lá ṭup-pí-im ša dí-in a-lim{ki} ša kà-ku-a ub-lá-ni a-na lu-qú-tim ší-a-tí en-na-sú-in ù a-nu-li a-na ša-lim-a-šur ú-lá i-tù-ru,"in the house of Issu-arik, and which the sons of Iddin-abum seized - in accordance with the tablet with a verdict of the City that Kakuwa brought, Enna-Suen and Anuli must not raise claim against Šalim-Aššur with respect to these goods.",28983f24-730f-4093-9268-0cba1a8024db__c2of2,ša dí-in a-lim{ki} ša kà-ku-a ub-lá-ni a-na lu-qú-tim šu-a-tí en-na-sú-in ù a-nu-li a-na ša-lim-a-šur ú-lá i-tù-ru-ú IGI ku-la IGI PUZUR₄-tí-a-am-tim IGI en-um-a-šur,- in accordance with the tablet with a verdict of the City that Kakuwa brought Enna-Suen and Anuli must not raise claims to those goods against Šalim-Aššur.,0.5713481666237501,0.5638776895907407,62.26205250387656,28983f24-730f-4093-9268-0cba1a8024db__c2of2|28983f24-730f-4093-9268-0cba1a8024db__c2of2__gc1of1|28983f24-730f-4093-9268-0cba1a8024db__c1of2,0.5713|0.5713|0.5489
20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7__c6of6__gc1of1,20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7,chunk1_3_plain,É li-mì-im,""" Witnessed statement """,cd1d4a54-611c-4da9-95f6-82b998c27590__c5of5,i ša-ḫa-tí-ku-nu li-zi-iz-ma ki-ma 13 ma-na.TA a-na um-me-a-ni-šu i-dí-nu ù šu-ut 13 ma-na.TA a-na li-mì-im li-dí-in,Have the eponym assist you there and since he gave 13 minas each to his investors he should also give 13 minas each to the eponym,0.2695783413258261,0.2659336096804387,7.520836840744494,cd1d4a54-611c-4da9-95f6-82b998c27590__c5of5|cd1d4a54-611c-4da9-95f6-82b998c27590__c5of5__gc1of1|7506c49d-512b-417b-adb1-1bf6d0ea5da3__c5of5,0.2696|0.2696|0.2586
7c2e8e37-0597-4646-9d58-d6684cef6e60__gc1of1,7c2e8e37-0597-4646-9d58-d6684cef6e60,chunk2_3_tag_rich,9 GÍN KÙ.BABBAR i-nu-mì a-na a-lim{ki} en-na-sú-in DUMU ku-bi-ku a-dí-šu-um,I gave 9 shekels of silver to Enna-Suen when he <gap> to the City.,c227c990-44a9-41d6-81f3-243b1ef86e2b,1.5 GÍN KÙ.BABBAR a-na a-šur-ma-lik 1 GÍN a-na ba-ba-a-a <gap> GÍN a-na šu-ku-bi₄-im <gap> i-nu-mì a-na a-lim{ki} i-li-ku-ni a-na ni-qé-šu-nu a-dí-in,1.5 shekel of silver for Aššur-malik;,0.3802695015341072,0.36252477383752274,18.667346300305432,c227c990-44a9-41d6-81f3-243b1ef86e2b|bf35f537-d63c-4686-afe3-23fe2324b3a2__c2of2|36cafb3f-2d3b-44e1-af48-608bec6caae3,0.3803|0.3565|0.3508
567dd5f9-1a19-4832-aca5-f5436a96238c__c1of5__gc1of1,567dd5f9-1a19-4832-aca5-f5436a96238c,chunk1_3_plain,um-ma a-dí-da-ma ù a-lá-ḫu-um-ma a-na lá-ma-sí qí-bi-ma mì-šu,"From Adida and Ali-ahum to Lamassī: Why is it that although we have been writing for both one and two years, yet you are not able to reach a solution to the affair of our father's house And if the angents who support you",6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c1of5,a-na šu-{d}DUMU.ZI e-lá-a a-dí-da lá-ma-sí ù en-nam-a-šùr qí-bi-ma um-ma en-nam-a-šùr ù a-lá-ḫu-um-ma i-na dur₄-ḫu-mì-it 40 GÚ URUDU ma-sí-am bu-lá-tí ša,"To Šu-Tammuzī, Elaya, Adida, Lamassī and Ennam-Aššur from Ennam-Aššur and Ali-ahum:In Durhumit our father's investors have seized 40 talents of washed copper, assets that our father left they also detain us We said: Apart from this copper our",0.40407168348805705,0.403577354520855,25.587200164924912,6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c1of5|6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c1of5__gc1of1|7506c49d-512b-417b-adb1-1bf6d0ea5da3__c1of5,0.4041|0.4041|0.4026
80b6e783-9422-416c-83f9-5f636c07bf6a__c4of5__gc1of1,80b6e783-9422-416c-83f9-5f636c07bf6a,chunk1_3_plain,li-wi-tim 1.6666 ma-na 4 GÍN KÙ.BABBAR-áp-šu-nu 1 ma-na LÁ 5 GÍN i ma-sà-im im-ṭí 5 ANŠE.ḪI.A ṣa-lá-mu-ú 1 ma-na 17 GÍN it-bu-lu 1 ANŠE im-ra-aṣ-ma wa-at-ra-am ni-iš-a-ma i-lá-kà-kum 1,"became ill and we bought an extra one and it is coming to you 1 mina, the working capitals of Uzua and Šumi-abiya, 4 shekels their clothing, 12 shekels as additional amount we balanced to Aššur-ṭāb, 3 shekels for <gap>, 9 shekels donkey harness, 12",777efde2-f9af-457a-8e8e-8c8dd7da61a6__c2of3,3 GÍN KÙ.BABBAR it-ba-al 36 TÚG.ḪI.A qá-dum ša li-wi-tim 2.3333 ma-na KÙ.BABBAR it-bu-lu 0.3333 ma-na 2 GÍN be-ú-la-at ša-lim-a-šùr kà-ṣa-ri-im 2 GÍN KÙ.BABBAR 1 lu-bu-šu 2 ANŠE.ḪI.A ṣa-lá-ma-an 0.6666 ma-na LÁ 2 GÍN KÙ.BABBAR,"36 textiles, including those for wrapping cost 2 3333 minas of silver 22 shekels (of silver) the working capital of Šallim-Aššur, the harnesser, 2 shekels of silver, one garment for him Two black donkeys cost 38 sheekls of silver 3 textiles of the harnessor, 4",0.37302293732171526,0.3523418930177396,27.69405073590964,777efde2-f9af-457a-8e8e-8c8dd7da61a6__c2of3|820fe88f-a0b0-4f5b-8045-63fda889c841__c2of3|9a8ef84b-615a-499e-9b11-ddeba04dba43__c3of4,0.3730|0.3542|0.3298
3a251e5a-5fb9-4bad-8eda-ecc7cd57fcee__c3of4__gc1of1,3a251e5a-5fb9-4bad-8eda-ecc7cd57fcee,chunk2_3_tag_rich,GÍN KÙ.BABBAR a-na a-mur-a-šur DUMU i-dí-lim 8 ma-na ša a-na-ku i li-bi a-dí-ú 2 ma-na a-ta-aq-ri-ba-tim <gap> 1 GÚ 33 ma-na a-na <gap> ú-ṣú-ur-ša-a-šur <gap> áš-qú-ul ù 3 GÚ <gap> 3 ma-na,of silver for Amur-Aššur son of Iddin-ilum 8 minas that I personally deposited in it 2 minas for the rituals 1 talent 33 minas for <gap> Uṣur-ša-Aššur <gap> I paid <gap> copper owed by Aššur-imittī,44ce55c2-045d-4f6c-9590-7c021f2f7d30,<gap> ma-na 12 GÍN KÙ.BABBAR KI be-lúm-ba-ni ŠÀ.BA <gap> GÍN KÙ.BABBAR a-na <gap> a-dí-in a-ḫa-ma 1 GÍN KÙ.BABBAR <gap> šu ú ta <gap> nim a-dí-in <gap> KÙ.BABBAR a-na a-ta-ta DUMU šu-ku-bi-im a šu-mì-šu a-dí-in 1 GÍN KÙ.BABBAR a-na ta-aq-ri-bi-tí-šu a šu-mì-šu a-dí-in,<gap> mina 12 shekels of silver is owed by Bēlum-bāni. Thereof I gave <gap> shekels of silver to <gap>,0.3724367540026533,0.34742586170029854,20.26084522863116,44ce55c2-045d-4f6c-9590-7c021f2f7d30|39b9800f-9e0b-4440-b1cd-31eb588527f7__c2of3__gc1of1|39b9800f-9e0b-4440-b1cd-31eb588527f7__c2of3,0.3724|0.3349|0.3349
ee7397e8-13a5-44c1-9674-1276d42c7ff4__gc1of1,ee7397e8-13a5-44c1-9674-1276d42c7ff4,chunk2_3_tag_rich,<gap> a-na en-nam-a-šur ù a-lá-ḫi-im me-er-e šál-ma-a-šur,"<gap> to Ennam-Aššur and Ali-ahum, Šalim-Aššur's sons.",7adf9b19-31fc-4f9a-b9fa-dc4815e0f428,<gap> a-na en-nam-a-šùr ú a-la-ḫi-im me-er-e ša-lim-a-šùr <gap>,"Sealed by Lamassī; to Ennam-Aššur and Al-ahum, the sons of Šalim-Aššur.",0.6075460650667176,0.570764875605822,55.67323312207488,7adf9b19-31fc-4f9a-b9fa-dc4815e0f428|7adf9b19-31fc-4f9a-b9fa-dc4815e0f428__gc1of1|c263f133-0006-48ba-8611-49290bc396ff,0.6075|0.6075|0.4972
092043d6-49a6-40cd-b867-5771e4babd95__c5of13__gc1of1,092043d6-49a6-40cd-b867-5771e4babd95,chunk2_3_tag_rich,kà-li-ma-ni-ma i-ša-ḫa-tí-ku-nu lá-zi-iz-ma lu-šé-ru-ku-nu-tí-ma ù a-na a-lim{ki} lu,"Let me assist you and let us have the silver paid and let us go to the City Your brother Ali-ahum shows me the silver his father wrote in the tablet, but you refuse to pay the silver",cbfb79f1-b5c9-4f85-99e0-eb44dca75171__c6of8,kà-li-ma-ni-ma i-ša-ḫa-tí-ku-nu lá-zi-iz-ma KÙ.BABBAR lu-ša-áš-qí-il₅-ma a-na a-lim{ki} lu ni-lik a-ḫu-kà a-lá-ḫu-um KÙ.BABBAR ma-lá a-bu-šu i ṭù-pì-im,"I have not refused to go!"" Ali-ahum answered the attorney Ababa; Ali-ahum said: ""I submit to the tablet of the City and the attorney of my lord. Yesterday you questioned me and I answered you as follows: 'Come along! Let me pay what my father wrote in the tablet and then let us go to the City!' Come, let me pay the silver today and then let me show you",0.609218644222139,0.44912478288869684,44.97098717065568,cbfb79f1-b5c9-4f85-99e0-eb44dca75171__c6of8|e3a051d6-9df7-414c-a07e-3cf6b769dac0__c2of9__gc1of1|e3a051d6-9df7-414c-a07e-3cf6b769dac0__c2of9,0.6092|0.3691|0.3691
f3b1dda6-3019-424e-afe8-505177b1068e__c2of3__gc1of1,f3b1dda6-3019-424e-afe8-505177b1068e,chunk1_3_plain,il₅-qé iš-tù DUMU-ú ku-ni-lim me-tù lu a-na bi-ki-tí-šu-nu lu a-ku-sí-im ša um-mì-šu-nu ṭá-bu-im a-ḫu-ni e-ru-bu-ni-ma 0.3333 ma-na LÁ 0.5 GÍN KÙ.BABBAR lu a-bi₄-ki-tí-šu-nu lu a-na,"sons of Kūn-ilum had died, (when) our brothers arrived for bewailing them and for removing the chair of their mother, 19 5 shekels of silver both for bewailing them and for the chair of their mother, and 7",c480f93e-7128-487d-a75f-22b22ca0062e__c6of6,0.3333 ma-na 0.5 GÍN KÙ,"Separately 3 shekels of silver of the tithe hinnāya owes to Elamma """,0.23062816881530168,0.21950153829466268,13.6407147721784,c480f93e-7128-487d-a75f-22b22ca0062e__c6of6|1c428f5b-15b5-463a-8e27-f9b2f0d858fc__c7of13|3fcc778e-1d51-4199-8859-509e7195850e__c1of3__gc1of1,0.2306|0.2149|0.2129
567dd5f9-1a19-4832-aca5-f5436a96238c__c5of5__gc1of1,567dd5f9-1a19-4832-aca5-f5436a96238c,chunk1_3_plain,a-na-kam i-tur₄-DINGIR i-na ba-áb kà-ri-im ki-ma né-ší-im pá-ri-ik-ma ú-lá ni-le-e-ma ší-bi,""" Go to the city and (present) the tablet concerning the iron that Ennam-Aššur owed to Itūr-ilī, that tablet and the tablets from my father's house that Itūr-ilī answered for because of Lā-qēp <gap>""",7a99071b-9ecd-4321-8bd4-6e646fe84a69__c1of4,a-na en-um-a-šur qí-bi-ma um-ma a-na-na-ma en-na-sú-in ni-a-um i-li-kam-ma um-ma šu-ut-ma ma-nu-um ki-ma en-um-a-šùr a-na-kam wa-ša-áb a-na ṣé-er i-tur₄-DINGIR ni-lik-ma um-ma en-na-sú-in-ma a-na i-tur₄-DINGIR-ma lu-qú-tám,"To Ennam Aššur from Anna-anna: Our Enna-Suen came and said: Who lives here as Ennam-Aššur's representative "" We went to Itūr-ilī, and Enna-Suen said to Itūr-ilī: ""Why have you forgotten the goods of the merchant that",0.3449641193395743,0.3425571569945185,29.091532919402894,7a99071b-9ecd-4321-8bd4-6e646fe84a69__c1of4|a1bf459e-470d-4028-8ab0-7ac7bdc272b1|a1bf459e-470d-4028-8ab0-7ac7bdc272b1__gc1of1,0.3450|0.3414|0.3414
05083743-603f-48b5-a6c7-f089ed845d94__c2of4__gc1of1,05083743-603f-48b5-a6c7-f089ed845d94,chunk2_3_tag_rich,KÙ.BABBAR ip-qí-da-ni a-na-kam a-lá-bu-um ú-ni-ḫi-ma KÙ.BABBAR 1 ma-na ú-ša-ag-me-er a-na a-lim{ki} im-ta-ša-ra-ni-ma i-na dí-in a-lim{ki} KÙ.BABBAR ú KÙ.KI a-lá-bu-um i-lá-qé-ma a-na a-wa-at kà-nu-tim,trouble and caused expenses of 1 mina of silver He has now dragged me before the City and by verdict of the City Ali-abum will take that silver and gold and Ali-abum will be responsible for Kannutum's interests,a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7,a-ma-kam KÙ.BABBAR ša a-na É a-lim{ki} a-bu-ni ḫa-bu-lu-ni-ma ṭup-pá-am ša dí-in a-lim{ki} tal-qé-a-ni ú ša-ni-am,"investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",0.28009586858591695,0.2688505273033328,23.38065517306292,a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7|a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7__gc1of1|33af2c74-d6a5-434a-b04a-b6a8dc9b1d56__c3of3,0.2801|0.2801|0.2464
ac15fbda-05c4-4137-af7f-5dfa5f0a0239__c2of2__gc1of1,ac15fbda-05c4-4137-af7f-5dfa5f0a0239,chunk1_3_plain,lá ta-tù-wa-ar um-ma ir-ma-a-šùr-ma lá a-tù-wa-ar IGI šu-IŠTAR DUMU da-da-nim IGI šu-ku-bi₄-im DUMU ú-zu-ú-a,""" Irma-Aššur answered: ""I shall not raise claim "" Witnessed by Šu-Ištar son of Dadānum, by Šu-Kūbum son of Uzuwa """,3a591a77-31c5-4f86-9516-33653be2945c__c5of9__gc1of1,i-dí-IŠTAR áp-qí-id IGI šu-ku-bi₄-im DUMU ú-zu-a IGI DUMU kur-ub-IŠTAR DUMU MAR.TU-ba-ni 3 GÍN KÙ.BABBAR a-na qá-tí-šu,"In all 42 shekels of silver, its excise added, for Ennam-Aššur 10 shekels of silver, its excise added, for Pilah-Ištar, son of Ibisu'a 27 shekels of silver, the price of 2 textiles of his for Dadiya 27 shekels of",0.29185356861060935,0.28676400660937434,16.555860171494523,3a591a77-31c5-4f86-9516-33653be2945c__c5of9__gc1of1|3a591a77-31c5-4f86-9516-33653be2945c__c5of9|a29b216a-add3-4283-84ca-bff12accbc20,0.2919|0.2919|0.2766
c6432873-6094-442d-9cbe-9981684d95e9__c2of2__gc1of1,c6432873-6094-442d-9cbe-9981684d95e9,chunk2_3_tag_rich,IGI i-na-aḫ-DINGIR IGI ša-lim-IŠTAR IGI a-šùr-<gap> IGI ma-sà-a-a IGI a-šùr-ma-lik,"In the presence of Ēnah-ilī, of Šalim-Ištar of Aššur-<gap> of Mas(s)āya, of Aššur-mālik",64f3382c-cb81-41af-99c9-36854585b747__c1of16,um-ma a-šùr-ma-lik ša-lim-a-šur,"From Aššur-malik, Šalim-Aššur and Iliya to Šalim-Aššur: Before Aššur-šadu'e arrived, before he brought your letter, Šu-Bēlum arrived two months before Aššur-šadu'e, and Šu-Bēlum seized Šu-Kūbum son of Aššur-bēl-awātim and his brother and",0.38014793358054044,0.34138313727748065,18.75445891070459,64f3382c-cb81-41af-99c9-36854585b747__c1of16|aae492c0-7431-42ff-93da-6923e8246714__c1of6__gc1of1|aae492c0-7431-42ff-93da-6923e8246714__c1of6,0.3801|0.3220|0.3220
7920753f-4465-4f41-9c6c-596a88830e00__gc1of1,7920753f-4465-4f41-9c6c-596a88830e00,chunk1_3_plain,KIŠIB a-dí-da a-na be-lu-ba-ni a-nu-pì-a ú a-lu-wa,"Seal of Adida; to Bēlum-bāni, Anupiya and Aluwa.",941d2c79-fd8e-494c-9016-1a3119fbd1d2__gc1of1,KIŠIB šu-be-lim DUMU i-dí-a-bi₄-im a-na i-ku-nim DUMU {d}UTU-ba-ni e-ni-iš-ta-ri-im ù a-lu-wa,"Sealed by Šu-Bēlum son of Iddin-abum; to Ikūnum son of Šamaš-bāni, Eništarum and Aluwa.",0.31321704509501763,0.3129442937269054,39.034380478929464,941d2c79-fd8e-494c-9016-1a3119fbd1d2__gc1of1|941d2c79-fd8e-494c-9016-1a3119fbd1d2|796fc460-479d-4e28-8482-8bcb3a7b0896,0.3132|0.3132|0.3124
