source,target,source_origin,license_note,row_origin,oare_id,sentence_uuid,genre_label,label,anchor_token,anchor_type,source_token_len,target_word_len,builder
1.66666 ma-na KÙ.BABBAR ku-nu-ki ša lu-lu a-na pu-šu-ke-en áp-qí-id IGI PUZUR4-a-šùr DUMU i-li-šu-da-a IGI a-na-lí,"I entrusted 1 2/3 minas silver under the seal of Lulu to Pūšu-kēn.
Witness: Puzur-Aššūr son of Ilišu-daya son of Anali.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,46d1e1ad-6000-b09b-6025-4d0c46760d96,,note,Cuneiform Tablet CCT 1 15c (BM 113624),,,15,21,taskform_winner_a1_silver_builder
1.66666 ma-na KÙ.BABBAR ṣa-ru-pá-am i-sé-er ú-ṣur-ša-a-šur bu-za-zu i-šu-ú um-ma ú-ṣur-ša-a-šur-ma sú-e-a ḫa-bu-lam šu-ma sú-e-a la i-ta-aḫ-ba-al-šum 1.5 GÍN.TA ṣí-ib-tám i-na ITU.KAM-im a-na 1 ma-na-em ú-ṣa-ab iš-tù ḫa-muš-tim ša i-dí-ku-bi4-im ITU.KAM qá-ra-a-tim li-mu-um i-ku-pí-IŠTAR IGI i-ku-pí-a IGI {d}IŠKUR.ANDUL IGI a-šur-nim-ri,"Uṣur-ša-Aššur owes Buzazu 1 2/3 minas refined silver.
From the ḫamuštum of Idī-Kūbim.
Month: Qarrātum.
Eponymate: Ikuppī-Ištar.
Witnesses: Ikuppiya, Adad-ṣilūlī, Aššur-nimrī.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,29eb2a1b-586a-4dcb-842c-3db017f3e525,,debt note,Cuneiform Tablet Prague I 511,,,39,21,taskform_winner_a1_silver_builder
1.66666 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šùr-ba-ni šu-lá-ba-an i-šu ITU.KAM áb-ša-ra-ni7 li-mu-um i-ku-pì-IŠTAR 1.5 GÍN.TA KÙ.BABBAR a-na 1 ma-na-e-em ṣí-ib-tám ú-ṣa-áb IGI PUZUR4.IŠTAR IGI PUZUR4-sà-kà-ar,"Aššur-bāni owes Šū-Laban 1 2/3 minas refined silver.
He will add 1 1/2 shekels silver per mina as interest.
Witnesses: Puzur-Ištar, Puzur-sakar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,e85325ee-a6b1-129e-212b-63c6786efa66,,debt note,Cuneiform Tablet TMH 1 10c,,,24,22,taskform_winner_a1_silver_builder
1.66666 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-šar-ḫa-ri-im a-šur-SIPA i-šu iš-tù ITU.1.KAM ḫu-bu-ur li-mu-um a-bi-a DUMU šu-da-gán a-na 20 ḫa-am-ša-tim i-ša-qal 1 GÚ URUDU a-na a-šur-da-ni ḫa-bu-la-ku ù a-na-ku 1 GÚ URUDU ù-šé-ba-lá-šu-ma 10 GÍN KÙ.GI ù <gap> i-ba-ta-qám 30 ma-na URUDU a-dí-šu-um 6 GÍN KÙ.GI a-na pá-ḫa-ar bu-qú-nim i-ša-qal 5 ma-na AN.NA a-ḫa-ma ḫa-bu-lam IGI IŠTAR-pí-lá-aḫ IGI a-<gap>-im,"Išār-Ḫarim owes Aššur-rēʾī 1 2/3 minas refined silver.
He will pay 20 ḫamuštum weeks from the month Ḫubur, eponymate: Abīya s. Šū-Dagan.
I owe 1 talent copper to Aššur-dani.
I gave him 30 minas copper.
He will pay 6 shekels gold to the assempbly of Buqūnum.
He owes me 5 minas tin separately.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,9f46375f-eacf-4607-b3d7-d3212f3e136c,,unknown,Cuneiform Tablet Kt 88/k 275 (AKT 7a 190),,,57,53,taskform_winner_a1_silver_builder
1.8333300000000001 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er na-ar-ḫi šé-er-du ù a-mur-{d}UTU i-ku-nu-um i-šu iš-tù ḫa-mu-uš-tim ša a-šur-i-dí a-na 4 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 6 GÍN.TA i-na ITU.1.KAM ṣí-ib-tám ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ra-ki-is IGI a-lá-ḫi-im IGI bu-zu-ta-a IGI e-wa-ri-a IGI a-du-a,"Narḫi, Šaerdu and Amur-Šamaš owe Ikūnum 1 5/6 minas silver.
They will pay four ḫamuštum periods after the ḫamuštum of Aššur-idī.
If they do not pay, they will add 6 shekels as interest.
(The obligation to pay back) the silver is bound to whichever one is financially solvent.
Witnesses: Al-aḫum, Buzutāya, Ewariya, Adua.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f5f41f5f-1ef9-0d31-b1b0-a17adab76035,,debt note,Cuneiform Tablet TMH 1 11b (HS 274),,,41,53,taskform_winner_a1_silver_builder
10 GÍN KÙ.BABBAR a pu-šu-ke-en6 2 GÍN a me-er-e-tí-šu 1 GÍN a am-tí-šu 1.5 GÍN a-na a-ḫu-qar 1.5 GÍN a en-um-a-šur DUMU sú-kà-lí-a 1 GÍN a {d}IŠKUR-ba-ni 1 GÍN a pì-lá-aḫ-a-šur 1 GÍN a lá-ba-na-da 1 GÍN a i-dí-sú-en6 1 GÍN a {d}UTU-ta-ak-lá-ku 1 GÍN a DINGIR-ma-lik 3 GÍN a-na a-mur-IŠTAR 3 GÍN a-na 2 me-er-e-šu ù me-er-i-tí-šu 1 GÍN a-na a-šur-ma-lik DUMU PUZUR4.IŠTAR 1 GÍN a šu-a-nim mì-ma a-nim a ni-qí-šu-nu a-dí-šu-nu-tí,"10 shekels silver to Pūšu-kēn, 2 shekels to his daughter, 1 shekel to his amtum-wife, 1 1/2 shekels to Aḫu-waqar, 1 1/2 shekels to Ennum-Aššur s. Sukkallīya, 1 shekel to Adad-bāni, 1 shekel to Pilaḫ-Aššur, 1 shekels to Laban-nādā, 1 shekels to Idī-Suen, 1 shekel to Šamaš-taklāku, 1 shekels to Ilī-mālik, 3 shekels to Amur-Ištar, 3 shekels to his two sons and one daughter, 1 shekels to Aššur-mālik s. Puzur-Ištar, 1 shekels to Šū-Anum: all this I gave to them for their offerings.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,dc156c04-8f05-abb3-445c-4bda301a1a94,,note,Cuneiform Tablet Kt v/k 127 (AKT 3 32),,,73,83,taskform_winner_a1_silver_builder
10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er en-nam-a-šùr DUMU ku-ur-ku-ur a-ḫu-qar i-šu iš-tù ḫa-mu-uš-tim ša i-tur4-DINGIR ù a-šùr-ta-ak-lá-ku ITU.KAM ṣí-ip-im a-na 15 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im a-na 1 ma-na-im 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb li-mu-um a-šùr-SIG5 IGI ki-li-a IGI PUZUR4.IŠTAR,"Ennam-Aššur, son of Kurkur, owes Aḫuqar 10 shekels silver.
He will pay him 15 ḫamuštum periods after the ḫamuštum of Itur-ili and Aššur-taklāku in the month of Ṣipim.
If he does not pay (then), he will add 1.5 shekels per mina as interest according to colony policy.
Eponymate: Aššur-damiq.
Witnesses: Kiliya, Puzur-Ištar",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f0b4e0e0-6096-6698-fd41-34d85fbd1e87,,debt note,Cuneiform Tablet AKT 1 5 (Ank. 4674),,,41,52,taskform_winner_a1_silver_builder
10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ma-num-ba-lúm-a-šur a-šur-GAL i-šu iš-tù ḫa-mu-uš-tim ša i-tù-ur-DINGIR ù kur-ub-IŠTAR a-na ITU.1.KAM i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM ṣí-pí-im li-mu-um ku-bi-a IGI i-dí-{d}UTU IGI a-šur-GAL,"Mannum-bālum-Aššur owes Aššur-rabi 10 shekels refined silver.
He will pay one month from the ḫamuštum of Itūr-ilI and Kurub-Ištar.
If he does not pay (on time), he will add interest at the rate of the colony.
Month: Šibʾum.
Eponymate: Kubiya.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,3939bb6a-9fab-00e6-4bd5-f6f3f8db5c95,,debt note,Cuneiform Tablet TMH 1 14a,,,33,40,taskform_winner_a1_silver_builder
10 GÍN KÙ.GI ku-nu-ki-a a-ṣé-er a-sá-nim a-ḫa-ma 10 GÍN KÙ.BABBAR a-na a-sà-nim-ma a-na é-a-ba-áš-tí áp-qí-id IGI {d}UTU-ba-ni DUMU en-na-sú-en6 uz-ni-im pá-ri-iš-tim IGI i-ku-pá-ša IGI il5-ba-ni DUMU a-mur-IŠTAR 1.3333300000000001 ma-na URUDU ší-kam a-na ša ṣú-ùḫ-ri-im a-dí-šu-um,"10 Seqel Gold mit meinen Siegeln (versehen) habe ich dem Asānum, außerdem 10 Seqel Silber ebenfalls dem Asānum für das (Geschäfts)haus des A<ššur>bāštī anvertraut.
Vor Šamašbāni, dem Sohne des Ennasu’in, ...; vor Ikuppāša; vor Ištarbāni, dem Sohne des Āmurištar 1⅓ Minen........ Kupfer habe ich für den (Lohn) der Diener ihm gegeben.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,21cda90a-3157-4487-ac3d-7795aa7a9b60,,memo,Cuneiform Tablet ATHE 18,,,35,51,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ša DAM.GÀR ku-nu-ki ša aḫ-ša-lim a-na e-na-sú-en6 DUMU šu-IŠTAR ú-ṣur-ša-IŠTAR DUMU a-šur-i-mì-tí ù a-šur-ma-lik DUMU ú-sà-nim áp-qí-<gap>-id IGI i-dí-a-šur DUMU a-šur-i-mì-tí IGI zu-ku-a DUMU a-šur-i-dí,"10 Minen Silber des tamkārum, mit den Siegeln des Aẖšalim (versehen), habe ich dem Ennasu’in, und dem Sohne des Šū’ištar, dem Uṣurštar, dem Sohne des Aššurimittī, und dem Aššurmalik, dem Sohne des Usānum, anvertraut.
Vor Idī’aššur, dem Sohne des Aššurmittī; vor Sukū’a, dem Sohne des Aššuridī.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,60128f40-93f3-4bc0-a336-5665687e50fd,,note,Cuneiform Tablet ATHE 19,,,28,46,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ší-im 5 ma-na NA4.ZA.GÌN.DURU5 ša i-na-a ú e-na-a-šur ša en-um-a-šur DUMU ú-zu-a qá-ta-tim al-ta-áp-tù KÙ.BABBAR en-um-a-šur DUMU a-ni-nim ú šu-ku-bu-um DUMU ú-zu-a ša-bu-ú IGI šu-lá-ba-an DUMU dan-ì-lí IGI a-šur-i-dí-in,"Witnesses: Šū-Laban s. Dān-ilī, Aššur-iddin.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,d8ca8d3b-8993-415b-1510-876fad9728c8,,contract of sale,Cuneiform Tablet CCT 5 24b (BM 115071),,,32,5,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er ma-ṣí-ì-lí šu-{d}EN.LÍL a-mur-IŠTAR ù a-šur-i-mì-tí i-šu-ú iš-tù ḫa-mu-uš-tim ša a-šur-be-el-a-wa-tim DUMU pá-na-kà a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma i-na ú-me-šu ma-al-ú-tim lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb IGI bur-{d}IŠKUR IGI id-na-a-a,"Witnesses: burdIŠKUR, Idnāya.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a6bf3efc-a6b4-4e4c-ac7f-92d11d33f36e,,debt note,Cuneiform Tablet ICK 2 32 (Ka 442),,,39,3,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-bu-ša-lim ì-lí-a-lúm i-šu iš-tù ḫa-mu-uš-tim ša {d}a-šur-{d}UTU-ši a-na 15 ḫa-am-ša-tim i-ša-qal šu-ma la iš-qúl a-na 1 ma-na-im 1.5 GÍN.TA i ITU.1.KAM ú-ṣa-áb IGI a-bi-a DUMU kà-na-a IGI e-dí-na-a DUMU a-bu-ša-lim,"Abu-šalim owes Ilī-ālum 10 minas refined silver.
He will pay 15 ḫamuštum weeks from the ḫamuštum of Aššur-Šamši.
If he does not pay (on time), he will add 1 1/2 shekels per mina per month as interest.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,e977e211-2123-4081-85b6-6abbb815e810,,debt note,Cuneiform Tablet Sadberk 22 (H.K. 1012-5541),,,35,37,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-na-aḫ-DINGIR i-šu iš-tù ša-pá-tim ša kà-ší-im a-na 1 ma-na-im 2 GÍN.TA i-na ITU.1.KAM ú-ṣa-áb 12 ma-na KÙ.BABBAR ṣa-ru-pá-am a-šu-mì DUMU da-da-nim a-na ku-ra áš-qúl iš-tù ḫa-muš-tim ša a-šur-ba-ni ù en-ma-a-a 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.1.KAM ú-ṣa-áb 10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí šu-ku-bi-im wa-ar-ki-a ù-šé-ba-lam 10 ma-na KÙ.BABBAR ṣa-ru-pu-um 5 ma-na 16.5 GÍN KÙ.BABBAR <gap> i-ku-nim <gap> šu ù ba ru <gap> 8 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> ú a e <gap> 2 <gap> kà <gap> kà bi i il5-<gap> i-ta-ad-na-am a-na ší-a-ma-tim a-ší-e-šu 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er áš-qú-dí-a ù la-qé-ep i-šu iš-tù ḫa-mu-uš-tim ša ḫa-na-nim ù ša-lim-a-ḫi-im 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM ú-ṣú-bu-ú ŠÀ.BA 2.5 ma-na KÙ.BABBAR i-na ṣí-ib-tí-a ur-ki 1.3333300000000001 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tí a-šur-GAL DUMU šu-ḫu-bur iš-tù ḫa-muš-tim ša šu-a-nim 1.5 GÍN.TA a-na 1 ma-na-im ú-ṣa-áb URUDU ù am-tám a-na ša-pá-ar-tim ú-kà-al 1 ma-na KÙ.BABBAR ù ṣí-ba-tù-šu iš-tí a-ḫa-na-ar-ší 0.66666 ma-na KÙ.BABBAR iš-tí PUZUR4.IŠTAR DUMU a-ta-a iš-tù ḫa-mu-uš-tim ša li-ba-a ú ì-lí-iš-tí-kál 0.75 GÍN.TA ú-ṣa-áb,"Anaḫ-ilī owes 10 minas refined silver.
He will add 2 shekels per mina per month (as interest) from the šapattim of kaššim.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,e904cf04-3229-4f1e-806d-3e8a28071853,,unknown,Cuneiform Tablet Kt 88/k 457 (AKT 7a 223b),,,166,22,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er da-da-a i-ku-pì-a i-šu iš-tù ḫa-muš-uš-tim ša in-na-a-šur a-na 6 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul <gap> 1.5 GÍN.TA ṣí-ib-tám a-na 1 ma-na-em i-na ITU.1.KAM ú-ṣa-áb ITU.1.KAM té-i-na-tim li-mu-um ì-lí-dan IGI a-šur-du-ri IGI a-bu-ša-lim,"Dadaya owes Ikuppiya 10 minas refined silver.
He will pay six weeks from the ḫamuštum of in-na-a-šur
If he does not pay (on time), he will add 1 1/2 shekels per mina per month as interest.
Month: Teʾinātim.
Eponymate: Ilī-dān.
Witnesses: Aššur-dūrī, Abu-šalim.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,02176c1f-e00b-4716-b41a-5ad8271c165d,,debt note,Cuneiform Tablet Prague I 493,,,37,43,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}en-LÍL-ba-ni DUMU il5-ba-ni im-dí-lúm i-šu iš-tù ḫa-muš-tim ša a-šur-be-el-a-wa-tim DUMU pá-na-kà ú a-šùr-DUG DUMU kàr-ri-a a-na 60 ḫa-am-ša-tim i-ša-qal ITU.KAM na-ar-ma-kà-a-šur li-mu-um PÚZUR-{d}MUŠ i-na u4-mì-šu ma-al-ú-tim šu-ma lá iš-qúl 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb IGI e-na-be-lim DUMU šu-lá-ba-an IGI ú-ṣur-ší-IŠTAR DUMU a-šùr-i-mì-tí 22.5 ma-na KÙ.BABBAR i-ṣé-er i-dí-a-bi4-im DUMU i-dí-IŠTAR a-šùr-i-mì-tí ú im-dí-lúm i-šu-ú iš-tù ḫa-muš-tim ša a-šùr-ta-ak-lá-ku ú i-tur4-DINGIR a-na 55 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um <gap> IGI i-dí-<gap> 0.5 ma-na 4-<gap> GÍN KÙ.BABBAR i-ṣé-er ú-ṣur-ší-IŠTAR IGI e-na-be-lim IGI <gap> ŠÀ.BA šál-ša-tum ša ILLAT-at e-na-ma-nim i li-bi4 im-dí-lim 1.3333300000000001 ma-na 3.75 GÍN KÙ.BABBAR i li-bi4 IŠTAR-pì-lá-aḫ DUMU a-ni-nim i ba-áb ḫa-ra-ni-a i-ša-qá-lam IGI aḫ-ší-lá kà-ṣa-ri-šu IGI a-šùr-dan DUMU i-ku-pì-a IGI i-dí-{d}IŠKUR DUMU MI-{d}IŠKUR AN.NA ša ki-ma šu-wa-tí a-na a-šùr-na-da DUMU a-šùr-i-dí a-dí-in 0.33333 ma-na 1 GÍN KÙ.KI pá-ša-lam SIG5 DIRI i-ṣé-er ku-zi-zi-a im-dí-lúm i-šu iš-tù ḫa-muš-tim ša pu-šu-ke-en ú kur-ub-IŠTAR a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb ITU.KAM ku-zal-lu li-mu-um a-lá-ḫu-um DUMU e-na-ḫi-lim IGI pu-šu-ke-en6 IGI ḫu-ra-ṣa-nim DUMU šu-a-nim IGI a-šur-SIPA DUMU i-dí-da 1 ma-na KÙ.BABBAR im-dí-lúm a-na i-dí-a-šur i-dí-in i-na e-lá-i-šu-ma i kà-ni-iš i-ša-qá-al IGI en-LÍL-ba-ni DUMU il5-ba-ni IGI a-mur-DINGIR DUMU i-bi4-sú-a 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na en-um-a-šur DUMU ša-lim-a-ḫi-im a-dí-in KÙ.BABBAR dan-a-šùr i-ša-qá-lam a-na bé-a-lim im-dí-lúm i-dí-in iš-tù ḫa-muš-tim ša e-na-be-lim ù a-šùr-ṣú-lu-li a-na <gap> ḫa-am-ša-tim i-ša-qú-lu šu-ma la iš-qú-lu <gap> GÍN.TA ú-ṣú-bu,"Enli-bāni s. Ilī-bāni owes Imdi-ilum 10 mina refined silver.
He will pay 60 weeks from the ḫamštum of Aššur-bēl-awātim s. Panaka and Aššur-ṭāb s. Qarwiya
If he does not pay at the fulfillment of his term, he will 1 1/2 shekels (per mina per month) as interest.
Witnesses: Enna-Bēlim s. Šū-Laban, Uṣur-ša-Ištar s. Aššur-imittī.
Idī-abim s. Idī-Ištar owes Aššur-imittī and Imdi-ilum 22 1/2 minas silver.
He will pay 55 weeks from the ḫamuštum of Aššur-taklāku and Itūr-ilī.
If he does not pay, he will add interest at the rate of 1 1/2 shekels.
Month: Ṣip'um.
Year: [broken].
Witnesses: [broken], Iddin-[...], [broken](?).
Ušur-ša-Ištar owes 34 (1/2?) shekels silver.
Witnesses: Enna-Bēlum, [1 broken name].
Thereof, the 'third' of the caravan of Ennam-Anum is with/owed by Imdi-ilum.
Ištar-pilaḫ s. Anninum owes 1 mina 23 3/4 shekels silver.
He will pay at the time of his departure.
Witnesses: Aḫ-šila his transporter, Aššur-dān s. Ikuppiya, Iddin-Adad s. Ṣilli-Adad.
I gave your representatives' tin to Aššur-nādā s. Aššur-idī.
Kuzizīya owes Imdi-ilum 21 shekels extremely fine
He will pay 13 weeks from the ḫamuštum of Pūšu-kēn and Kurub-Ištar.
If he does not pay, he will add interest at the rate of 1/2 shekels.
Month: Kuzallu.
Year: Al-aḫum s. Inaḫ-ilum.
Witnesses: Pūšu-kēn, Ḫuraṣānum s. Šū-Anum, Aššur-rē'ī s. Idīda.
Imdi-ilum gave Iddin-Aššur 1 mina silver.
He will pay promptly at his coming up to Kanesh.
Witnesses: Enlil-bāni s. Ilī-bāni, Amur-ilī s. Ibbī-Suen.
I gave 1/2 mina refined silver to Ennam-Aššur s. Šalim-aḫum.
Dān-Aššur will pay me the silver.
He (Imdi-ilum?) gave it as a capital loan (be'alum).
They will pay x ḫamuštum weeks from the ḫamuštum of Enna-Bēlum and Aššur-ṣulūlī.
If they do not pay (on time) they will add x shekels (as interest).",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,75958e62-7e1a-b253-b9b9-4669437491ab,,memo,Cuneiform Tablet CCT 6 9a (BM 115044),,,230,285,taskform_winner_a1_silver_builder
10 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er šu-na-bar a-šùr-na-da i-šu iš-tù ḫa-mu-uš-tim ša da-da-nim ù a-šùr-ba-ni a-na 44 ḫa-am-ša-tim i-ša-qal šu-ma lá ìš-qú-ul 1.5 GÍN.TA i ITU.KAM a 1 ma-na-em ú-ṣa-áb a-šùr-ta-ak-lá-ku qá-ta-tum IGI a-mur-a-šur DUMU DINGIR.SIPA IGI en-nam-a-šur DUMU i-li-IŠTAR,"Šū-Nabar owes Aššur-nādā 10 minas refined silver.
He will pay 44 ḫamuštum weeks from the ḫamuštum week of Dadāanum and Aššur-bāni.
If he does not pay, he will add 1 1/2 shekels per month per mina.
Aššur-taklāku is the guarantor.
Witnesses: Amur-Aššur s. Ilī-rēʾī, Ennam-Aššur s. Ilī-Ištar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,d451bff1-89f5-4e68-bc91-0beb93cadd46,,unknown,Cuneiform Tablet Prague I 460a,,,39,47,taskform_winner_a1_silver_builder
10 ma-na URUDU ší-kam i-ṣé-er a-šur-ma-lik DUMU LUGAL-{d}IŠKUR tám-kà-ru-um i-šu ITU.KAM ṣí-pí-im a-na 20 ḫa-am-ša-tim i-ša-qal IGI <gap>-šu-ma-bi4-a IGI na-ni-a li-mu-um i-ku-pì-IŠTAR DUMU i-ku-a,Aššur-mālik s. Šar-Adad owes the merchant 10 minas poor quality copper.,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a24db14a-c3b8-44ba-99b8-212ef95b7c47,,unknown,Cuneiform Tablet Kt a/k 893b (AKT 1 53 tab),,,24,11,taskform_winner_a1_silver_builder
10-tum ša bu-ru-tim-ma a-na pu-šu-ke-en qí-bi-ma 10-tum ša ší-ma-lá iš-tí-ni sá-bi-is,The ten-person council from Šimala is seized in a disagreement with us(?),oare_published_silver,local_oare_assets_for_offline_research_only,published_sentence_silver,dd21f356-fc0c-c9be-710c-eff7ffed4624,ddb86599-236f-417d-bef1-368e2689eb4a,letter,Cuneiform Tablet CCT 3 36a (BM 113427),10-tum,first_word_spelling,11,12,taskform_winner_a1_silver_builder
10.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ma-ṣí-ì-lí i-tur4-DINGIR i-šu iš-tu ḫa-mu-uš-tim ša šu-{d}EN.LÍL ú e-lá-lí a-na 33 ḫa-am-ša-tim i-ša-qal šu-ma i-na u4-me-šu ma-al-ú-tim la iš-qúl a-na 1 ma-na-im i-na ITU.1.KAM <gap> GÍN.TA ú-ṣa-áb IGI a-šur-i-mì-tí IGI am-ri-a IGI PUZUR4.IŠTAR,"Witnesses: Aššur-imittī, Amria, Puzur-Ištar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,19304e52-3858-4c0b-96bf-b04c2c6f1a11,,debt note,Cuneiform Tablet ICK 2 37 (Ka 664),,,38,4,taskform_winner_a1_silver_builder
10.66666 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er šu-ḫu-ur-pì-a <gap> ù ku-ur-ku-ra a-šùr-na-da i-šu iš-tù ḫa-mu-uš-tim ša šu-a-nim ù ì-lí-iš-tí-kál a-na 3 ḫa-am-ša-tim i-ša-qú-lu šu-ma i-na u4-mì-šu-nu ma-al-ú-tim lá iš-qú-lu 3 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣú-pu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ù ke-ni-šu-nu ra-ki-is IGI a-šur-ma-lik IGI il5-ba-ni,"Šuhurpia, Ma[ ... ] and Kurkura owe 10 2/3 minas 5 shekels of silver to Aššur-nādā.
They will pay 3 ḫamuštum weeks from the ḫamuštum week of Šu-Anum and Iliš-tikal.
If they have not paid within their completed term they will add interest at the rate 3 shekels per month per mina.
They are jointly responsible for the silver.
Witnesses: Aššur-malik, Ilī-bānī.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,d2b1d903-1da3-98e1-309f-7445115bc66b,,debt note,Cuneiform Tablet BIN 4 170 (NBC 3737),,,48,62,taskform_winner_a1_silver_builder
10.66666 ma-na AN.NA iš-tù ḫa-muš-tim ša en-na-sú-in ù a-šùr-ma-lik li-mu-um {d}IM-ba-ni a-na ta-ad-mì-iq-tim a-na dan-a-šur DUMU ša-lim-a-ḫi-im a-dí-in IGI i-ku-pì-a-šùr IGI a-šùr-ma-lik DUMU a-ni-nim,10 2/3 minas of tin from the ḫamuštum of Enna-Suen and Aššur-mālik.,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a82b9d75-cada-43e6-a810-4b22967a4a55,,debt note,Cuneiform Tablet Kt e/k 133 (AMM 1993 ),,,24,12,taskform_winner_a1_silver_builder
