oare_id,parent_oare_id,chunk_index,chunk_mode,is_short_aligned,source,reference,prediction,src_char_len,ref_char_len,pred_char_len,pred_ref_char_ratio,pred_tok_len,ref_tok_len,pred_ref_tok_ratio,is_empty_pred,is_copy_source,has_bad_token_regex,is_exact_extra_id_0
fad027c2-6213-4e5c-bcdc-89de2e40d198__c2of2__gc1of1,fad027c2-6213-4e5c-bcdc-89de2e40d198,0,short_aligned_gale_church,True,"a-bi-we-du i-ra-dí-a-ku-um 11 GÍN <gap> nu-ta-e-er a-ḫi a-ta a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a ù KÙ.BABBAR ší-im ṣú-ba-tí-a ša ú-na-ḫi-du-kà <gap> ma-na 3 GÍN KÙ.BABBAR ša li-bi-i šál-ma-a-šur <gap> a-pu-tum i-<gap>

Retrieved source: lá ta-na-ḫi-id ak <gap> KÙ.BABBAR ší-im <gap> lu a-šur-e-nam <gap> šál-ma-a-šur <gap> lu {d}MAR.TU-ba-ni <gap> KÙ.BABBAR ša-áš-qí-il₅-ma ú {d}MAR.TU-ba-ni ṭur₄…
Retrieved English hint: <gap> silver, the price paid for my textiles, make both Assur-ennam <gap> Salim-Assur <gap> and Amurrum-bani pay that silver and send Amurrum-bani to me Send me a message if they try to rob me of my silver and keep me i…","11 shekels of silver <gap> we gave back Please, my brother, as for Amurrum-bāni, my retail agent and the price of my textiles for which I called your attention, and the <gap> mina(s) 3 shekels of silver owed by Šalim-Aššur <gap> please <gap>","The silver, the price paid for my textiles, make both Assur-ennam <gap> Salim-Assur <gap> and Amurrum-bani pay that silver and send Amurrum-bani to me Send me a messenger",641,241,170,0.7053941908713693,171,246,0.6951219512195121,False,False,False,False
567dd5f9-1a19-4832-aca5-f5436a96238c__c3of5__gc1of1,567dd5f9-1a19-4832-aca5-f5436a96238c,0,short_aligned_gale_church,True,"ú-lá ta-le-e-a-ni ù šu-ma ša-zu-za-tum ša i-na ša-ḫa-tí-ki i-za-zu-nu ù a-na té-er-tí-ni ú-lá

Retrieved source: um-ma ša-lim-a-šur-ma a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma i-na ṣú-ḫa-ri-a ša i-na re-ší-ku-nu i-za-zu-ni KÙ.BABBAR ša da-da-nim a-na qá-tí-šu dí-na-ma e-na…
Retrieved English hint: From Šalim-Aššur to Ennam-Aššur and Ali-ahum: Give the silver from Dadānum (to) one of my servants who are assisting you for his disposal and <gap> he does not have of bread","We are alone and thus we cannot fulfil the promise to the man We wait for a tablet from the City and an attorney Itūr-ilī heard that you, Ennam-Aššur's daughter and your advisors try to go to the City about the blood-money",To Ennam-Aššur and Ali-ahum: Give the silver from Dadānum (to) one of my servants who are assisting you for his disposal and <gap> he does not have of bread,471,222,156,0.7027027027027027,160,227,0.7048458149779736,False,False,False,False
b4fd7abc-12d2-4fde-8f30-c9310838216d__c3of4__gc1of1,b4fd7abc-12d2-4fde-8f30-c9310838216d,0,short_aligned_gale_church,True,"<gap>-tí-ma a-ta bu-<gap> a-lá-nu-ma ta-áš-pu-ra-ni um-ma a-ta-ma 1 GÚ AN.NA ša i-dí-nu-ni-a-tí-ni ŠÀ 1.5 ma-na <gap> ma-ḫi-ir e-li-tim ú-ša-qí-lu a-pu-ùḫ 5 ma-na <gap>

Retrieved source: um-ma ša-lim-a-šùr-ma a-na i-tur₄-DINGIR en-na-nim en-um-a-šùr ù a-lá-ḫi-im qí-bi-ma ta-áš-pu-ra-nim um-ma a-tù-nu-ma 40 ma-na KÙ.BABBAR ṣú-ḫa-ru i-dí-nu-ni-a-…
Retrieved English hint: From Šalim-Aššur to Itūr-ilī, Ennānum, Ennam-Aššur and Alāhum: You have written me, saying: The servants gave us 40 minas of silver and it is at hand under our seals "" The affair with Lā-qēp is still hanging over me Do…","from there you wrote me, saying: 1 talent of tin that they gave to us, of that they have paid out 1 5 mina at the rate of the caravan","The servants gave us 40 minas of silver and it is at hand under our seals "" The affair with Lā-qēp is still hanging over <gap> The affair with Lā-qēp is still hanging over <gap>",592,133,177,1.330827067669173,182,134,1.3582089552238803,False,False,False,False
9ae58557-3aab-4156-b3fc-5535ab21eef6__c1of3__gc1of1,9ae58557-3aab-4156-b3fc-5535ab21eef6,0,short_aligned_gale_church,True,"translate Akkadian to English: um-ma <gap>-nu-<gap> a-na a-mur-{d}UTU qí-bi-ma i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú 5 i-na ša kà-ri-im ú a-ta lu ṭup-pè-e lu ú-tù-ub-tám ša É a-bi-ni ku-un-kà-ma É-tám a-na <gap> šu-IŠTAR ú a-bi-<gap>

Retrieved source: KIŠIB <gap> DUMU a-šùr-{d}UTU-ši <gap> i-ṣé-er <gap> DUMU a-šùr-{d}UTU-ši DAM.GÀR i-šu <gap> a-na <gap> ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb <gap>
Retrieved English hint: <gap>, son of Assur-samsi owes to the creditor From <gap> within <gap> months he shall pay If not, he will add interest in conformity with the rule of the karum <gap>","From <gap> to Amur-Šamaš: The very day you hear my letter 5 men from those of the colony and yourself must seal both the tablets and the movables of the house of our father, and give the house to <gap>, Šu-Ištar and Abī-<gap>, and","To <gap>-nu<gap> son of Assur-samsi owes to the creditor From <gap> within <gap> months he shall pay If not, he will add interest in conformity with the rule of the karum <gap>",591,230,176,0.7652173913043478,177,236,0.75,False,False,False,False
7e535ee6-7040-426d-9e83-22d46767897e__c1of2__gc1of1,7e535ee6-7040-426d-9e83-22d46767897e,0,short_aligned_gale_church,True,"translate Akkadian to English: a-na en-um-a-šur qí-bi-ma um-ma a-mur-IŠTAR-ma a-na-kam <gap> a-na ša-lá-tù-wa-ar a-li-kum kà-lá i-na wa-aḫ-šu-ša-na wa-áš-ba-ku a-dí a-wa-tum ša ša-lá-tù-wa-ar i-za-ku-a-ni wa-ša-na-lam

Retrieved source: iš-tù ša-lá-tù-wa-ar KÙ.BABBAR a-na a-lim{ki} a-ta-na-ší a-li-ik šu <gap>
Retrieved English hint: I went from Salatuwar silver to the City I use to carry <gap>","To Ennam-Aššur fom Amur-Ištar: Here (<gap>) the traveling party has been stopped on the way to Šalatuwar I am staying in Wahšušna Until the matter of Šalatuwar has been cleared up, Wašanalam has left for Šalatuwar",I went from Salatuwar silver to the City I use to carry <gap>,396,213,61,0.2863849765258216,62,223,0.2780269058295964,False,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c3of7__gc1of1,0bb53a4a-e190-4572-9793-bafd0010d596,0,short_aligned_gale_church,True,"i-dí-in-ma šu-ma KÙ.BABBAR ša-lim-a-šur i-na eq-lim ḫa-bu-ul i-na ṭup-pì-šu ù ší-bi₄-šu i-ku-an-ma i-na sá-bi-tí-šu KÙ.BABBAR-áp-šu i-lá-qé a-na ḫu-bu-ul

Retrieved source: ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma šu-ut-ma a-na šu-bé-lim ù en-na-sú-in-ma KÙ.BABBAR 1 GÚ ù 2 GÚ a-na ḫu-bu-ul a-bi-ku-nu i-na
Retrieved English hint: Šalim-Aššur seized us and said to Šu-Bēlum and Enna-Suen: I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital Come on, look at the tablets","as for the debt that Šalim-Aššur owed in the City, noone could take any silver abroad Whoever took any would have to return it who did not return it would have it taken away by force <gap> the","To Šu-Bēlum and Enna-Suen: I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital Come on, look at the tablets",510,192,150,0.78125,153,196,0.7806122448979592,False,False,False,False
88b8d333-79a2-4018-922a-52862c990ecf__c2of2__gc1of1,88b8d333-79a2-4018-922a-52862c990ecf,0,short_aligned_gale_church,True,"i-li-ku-ma šu <gap> a-na 6 ITU.KAM <gap> ú-kà-sú-ú-ni <gap> šál-ma-a-šur <gap> i-li-ku-ni-im <gap>-im sá-da-a <gap>-ra-am <gap> ik ma-tí-šu <gap>-ma <gap>-bu a ù <gap>

Retrieved source: <gap> ša-ma <gap>-dí-na <gap> tí <gap> šál-ma-a-šur e-zi-bu <gap> al <gap> a-bi
Retrieved English hint: <gap> that Šalim-Aššur left behind <gap> let us go to the City. Yesterday I questioned you, saying: Pay the silver that your father has set down as owed by you, and then let us go to the City. Ali-ahum, your brother, an…",<gap> they went to the City and <gap> they will bind <gap> for 6 months <gap> Šalim-Aššur <gap> they came <gap> Sadaya <gap>,"That Šalim-Aššur left behind <gap> let us go to the City. Yesterday I questioned you, saying: Pay the silver that your father has set down as owed by you, and then let us go to the City. Ali-ahum, your brother, and then let us go to the City. Ali-ahum, your brother, and then let us go to the City. Ali-ahum, your brother, and then let us go to the City. Ali-ahum, your brother, an",511,124,381,3.0725806451612905,385,128,3.0078125,False,False,False,False
20046111-7172-4acb-b663-ac32308f9c7d__c2of3__gc1of1,20046111-7172-4acb-b663-ac32308f9c7d,0,short_aligned_gale_church,True,"lu ḫu-sà-ra-am lu TÚG <gap> lu ṭup-pí ḫa-ru-mu-tim ša DAM.GÀR IGI 3 DUMU um-me-a-ni ù-šé-ṣí-a-ma a-na a-ni-na DUMU a-šur-be-el-a-wa-tim i-dí-ma i-na wa-ar-ki-tim ṭup-pu-ú

Retrieved source: KIŠIB a-šur-be-el-a-wa-tim DUMU zu-ba KIŠIB i-dí-IŠTAR DUMU a-šur-ma-lik KIŠIB en-num-a-šur DUMU a-šur-UTU KIŠIB a-bu-ša-lim DUMU a-šur-be-el-a-wa-tim 0.3333 m…
Retrieved English hint: Seal of Aššur-bēl-awātim, seal of Zuba, seal of Iddin-Ištar, son of Aššur-mālik, seal of Ennam-Aššur, son of Aššur-šamšī, seal of Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-b…","poor copper, lapis lazuli, textiles, and certified tablets concerning customers, and he gave it to Annina son of Aššur-bel-awātim, and later the tablets (were) in Annina's house","Seal of Aššur-bēl-awātim seal of Zuba, seal of Iddin-Ištar, son of Aššur-mālik, seal of Ennam-Aššur, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šali",595,177,354,2.0,385,181,2.12707182320442,False,False,False,False
94baedd8-2856-45eb-9d4c-86e466680da4__c2of2__gc1of1,94baedd8-2856-45eb-9d4c-86e466680da4,0,short_aligned_gale_church,True,"e-pì-iš-tí a-we-lim ša-aḫ-lá-at šu-ma a-we-lúm É-tám i-šu-ma na-ru-qú-šu šál-ma-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu za-ku-tum li-li-kam šu-ma a-we-lam₅ ta-da-ga-lá-ma lá i-dum ki-ma i-a-tí mì-ta-aḫ-ṣa-ma ša <gap> ku <gap>

Retrieved source: i-ṣa-ba-sú šu-ma be-lí a-ta tí-ir-ta-kà li-li-kam-ma ṭup-pá-am ša ší-be ú-kà-al lá-aḫ-ri-im-ma lá-at-be-a-ma lá-tal-kam a-we-lúm ú-na-a-ni a-ma-kam a-du-da a m…
Retrieved English hint: If you are truly my lord, send word here, I hold the tablet with witnesses I shall certify it, set out and come The man cheats me Ask Aduda there how much the man has spent ""","Send me a clear report whether it is so or not that the man has a house and his joint-stock capital is safe If you observe that the man has no sense, then do your very best, acting for me, and <gap>","If you are truly my lord, send word here, I hold the tablet with witnesses I shall certify it, set out and come The man cheats me Ask Aduda there how much the man cheats me Ask Aduda there how much the man cheats me Ask Aduda there how much the man cheats me Ask Aduda there how much t",603,198,285,1.4393939393939394,286,199,1.4371859296482412,False,False,False,False
c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1__c2of2__gc1of1,c6f8a7ce-a489-4ff7-9ced-a8c5c3da40e1,0,short_aligned_gale_church,True,"KÙ.BABBAR iš-tí ḫa-ar-šu-um-nu-ma-an 5 na-ru-uq mì-iš-lúm ŠE-um mì-iš-lam₅ ar-ša-tim i ḫa-ar-pé-e i-ma-da-ad KÙ.BABBAR a-ni-am wa-al-dí-DINGIR i-dí-in IGI ḫa-pu-a-šu IGI ma-nu-ba-lúm-a-šur

Retrieved source: 0.6666 ma-na 5 GÍN KÙ.BABBAR i-ṣé-er GAL <gap>-ri ša lu-ḫu-za-tí-a a-lá-ḫu-um i-šu 15 na-ru-uq mì-iš-lam ŠE-am mì-iš-lam ar-ša-tim ŠE-am ar-ša-tim ú KÙ.BABBAR…
Retrieved English hint: The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (coming) harvest. He also o…","he will measure out 5 sacks (of grain), half barley, half wheat, at harvest time Waldi-ilum gave this silver Witnessed by happu-aššu, by Mannum-balum-Aššur","The overseer of <gap> in Luhuzattiya owes 45 shekels of silver to Ali-ahum. 15? sacks of grain, half barley half wheat (are interest). He will pay the barley, the wheat and the silver at this (completed).",612,155,204,1.3161290322580643,205,160,1.28125,False,False,False,False
26ebe582-a312-4b63-8138-b7a19b12f277__c2of5__gc1of1,26ebe582-a312-4b63-8138-b7a19b12f277,0,short_aligned_gale_church,True,"tí-ir-tí ú-lá e-zi-ba-am-ma úz-ni lá ta-pá-tí-i ù li-ba-am ú-lá ta-dí-ni-im a-na-ku a-lá-nu-tí a-ḫa-tám ú bé-el-tám ša-ni-tám ma-nam i-šu-ú iš-tù u₄-mì-im ša

Retrieved source: a-na a-lá-ḫi-im a-ni-na ú a-šur-ma-lik qí-bi-ma um-ma zu-ku-a-ma a-dí ma-lá ú ší-ni-šu tí-ir-tí i-li-kà-ku-nu-tí ú tí-ir-ta-ak-nu mì-ma ú-lá i-li-kam a-ḫu-a a-…
Retrieved English hint: To Ali-ahum, Annina and Aššur-malik from Zukuwa: Once or twice I have sent word to you but you have not answered at all My dear brothers, why do you not pay attention to my instructions I left a certified tablet concern…","me, apart from you, what sister and lady do I have From the day our father died, may Aššur and our father's god be my witnesses - have I not exerted myself to the utmost night and day","To Ali-ahum, Annina and Aššur-malik from Zukuwa: Once or twice I have sent word to you but you have not answered at all My dear brothers, why do you not pay attention to my instructions I left a certified tablet concern",582,183,219,1.1967213114754098,222,186,1.1935483870967742,False,False,False,False
86583ec3-f045-4d2c-b5fe-26c2066f6d18__c1of6__gc1of1,86583ec3-f045-4d2c-b5fe-26c2066f6d18,0,short_aligned_gale_church,True,"translate Akkadian to English: a-na a-šùr-iš-tí-kál i-ku-pí-a ù i-dí-a-bi-im qí-bi-ma um-ma en-um-a-šur-ma a-na i-ku-pí-a qí-bi-ma i-nu-mì a-na-kam tù-uš-bu

Retrieved source: um-ma i-ku-pí-a-ma a-na en-um-a-šùr i-dí-a-bi-im ù lá-qé-ep qí-bi-ma 10 ma-na KÙ.BABBAR ku-nu-ki-a en-um-a-šùr na-áš-a-ku-nu-tí a-ṣé-er 40 ma-na AN.NA ša en-um…
Retrieved English hint: From Ikūn-pīya to Ennam-Aššur, Iddin-abum and Lā-qēp: Ennam-Aššur brings you 10 minas of silver under my seal In addition to 40 minas of tin which Ennam-Aššur will send, add my silver and buy","To Aššuriš-tikal, Ikūn-pīya and Iddin-abum from Ennam-Aššur specifically to Ikūn-pīya: When you stayed here I lent you 5 talents of washed, good, broken copper <gap> You are like a father to me, I shall not put you to","To Aššur-ištikal Ikūn-pīya to Ennam-Aššur, Iddin-abum and Lā-qēp: Ennam-Aššur brings you 10 minas of silver under my seal In addition to 40 minas of tin which Ennam-Aššur will send, add my silver and buy",552,217,203,0.935483870967742,217,227,0.9559471365638766,False,False,False,False
b8e7cd7c-3528-478f-a344-2f63de08e7a1__c1of3__gc1of1,b8e7cd7c-3528-478f-a344-2f63de08e7a1,0,short_aligned_gale_church,True,"translate Akkadian to English: a-na šu-IŠTAR ú <gap> qí-bi-ma um-ma ma-num-ba-lúm-a-šur-ma a-na šu-IŠTAR qí-bi-ma a-na-kam a-na URUDU ša kà-ri-im a-na ta-áš-bi₄-it URUDU

Retrieved source: a-na a-lá-ḫi-im <gap> ba-zi-a ù ma-ar-ša-na tim qí-bi-ma um-ma ma-num-ba-lúm-a-šur-ma a-na-kam 1.5 ma-na 5 GÍN KÙ.BABBAR qá-ta-tí-šu ša a-bu-SILIM sú-kà-lí-a i…
Retrieved English hint: To Ali-ahum, Baziya and Maršana(<gap>) from Mannum-balum-Aššur: Here Sukkalliya was booked for 1 5 mina 5 shekels of silver as Abu-šalim's guarantor He has laid claim to Abu-šalim's slave Here I gave 1 mina of",To Šu-Ištar and <gap> from Mannum-balum-Aššur to Šu-Ištar: Here the palace offered for the copper of the colony for the full payment of copper <gap> We have not so far,"To Ali-ahum, Baziya and Maršana(<gap>) from Mannum-balum-Aššur: Here Sukkalliya was booked for 1 5 mina 5 shekels of silver as Abušalim's guarantor He has laid claim to Abušalim's slave Here I gave 1 mina of silver as Abušalim's guarantor He has laid claim to Abušalim's slave Here I gave 1 mina of silver as Abušalim's guarantor He has laid claim to Abušalim's slave Here I",583,167,374,2.2395209580838324,384,174,2.206896551724138,False,False,False,False
1a515573-190b-4a0d-be8d-231b1dc7691f__c2of2__gc1of1,1a515573-190b-4a0d-be8d-231b1dc7691f,0,short_aligned_gale_church,True,"a-wi-lu-um iḫ-tí-li-iq a-na ma-nim lá-aq-bi sà-aḫ-ra-ku-ma ú-lá a-le-e-ma ú-lá a-pá-al ša ki me-er-i-a né-nu lá nu-šé-ra-áb a-na-ku áp-lá-aḫ-ma uš-té-ri-ib li-ba-kà <gap> lá tù-lá-mì-in

Retrieved source: iš-tí-kà-ma i-ba-ší 30 ma-na AN.NA ta-dí-na-ma iš-tí pí-lá-aḫ-IŠTAR i-ba-ší a-bi a-ta a šu-mì-kà sà-aḫ-ra-ku-ma li-bi₄ lá <gap> dí-in ší <gap> lu ta da a
Retrieved English hint: With respect to the tin you sold, 27 minas of tin are in your possession You sold 30 minas of tin and that is with Pilah-Ištar My dear father, because of you I am delayed and my heart <gap>","To whom should I speak I am staying here and I am unable to answer for it We were not to bring in the house somebody to replace my son, (but) because I became afraid, I was the one who has now brought one in Do not get angry """"","To the tin you sold, 27 minas of tin and that is with Pilah-Ištar My dear father, because of you I am delayed and my heart <gap>",572,227,128,0.5638766519823789,130,228,0.5701754385964912,False,False,False,False
b1448360-1805-4f54-a1d4-c113cb0d7d58__c1of2__gc1of1,b1448360-1805-4f54-a1d4-c113cb0d7d58,0,short_aligned_gale_church,True,"translate Akkadian to English: 24 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-a-bi-im a-šùr-be-el-a-wa-tim i-šu iš-tù ḫa-mu-uš-tim ša li-ba-a ù ì-lí-iš-tí-kál a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma la iš-qú-ul 1.5

Retrieved source: 20 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> i-ṣé-er i-dí-a-bi₄-im šu-{d}EN.LÍL i-šu iš-tù ḫa-mu-uš-tim ša li-ba-a a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul
Retrieved English hint: Iddin-abum owes 20 minas of refined silver to Šu-Illil Reckoned from the week of Libbaya he must pay in 13 weeks If he has not paid (in time), he must add interest at the rate 1","Iddin-abum owes 24 minas of refined silver to Aššur-bēl-awātim Reckoned from the week of Libbaya and Iliš-tikal he must pay within 20 weeks If he has not paid (in time), he must add interest at the rate 1","Iddin-abum owes 20 minas of refined silver to Šu-Illil Reckoned from the week of Libbaya he must pay in 13 weeks If he has not paid (in time), he must add interest at the rate",583,204,175,0.8578431372549019,177,210,0.8428571428571429,False,False,False,False
d420628f-bd74-4c1d-9ce3-2b38958f85dc__c2of2__gc1of1,d420628f-bd74-4c1d-9ce3-2b38958f85dc,0,short_aligned_gale_church,True,"TÚG a-ḫu-ru i-na 10 ku-ta-ni SIG₅ ša ba-ri-ni ŠÀ.BA 4 TÚG en-um-a-šur il₅-qé 2 TÚG.ḪI.A a-na ba-ri en-na-nim ù en-um-a-šur i-za-zu IGI tù-ur-a-a IGI lá-qé-ep DUMU šu-a-šur

Retrieved source: šu-ma um-me-a-an ša-lim-a-šur a-na AN.NA ù <gap> na ší TÚG ša en-na-nim <gap> zu ú en-um-a-šur a-na en-na-nim i-tù-ru ma-lá AN.NA ù TÚG ṣú-ba-tí ša qá-tim i-na…
Retrieved English hint: If Šalim-Ašsur's investors raise claim against Ennānum concerning tin <gap> textiles belonging to Ennānum concerning tin <gap> textiles belonging to Ennānum <gap> and Ennam-Aššur, then Ennam-Aššur will release Ennānum s…","Of the 10 fine that are owned jointly by us, of that Ennam-Aššur has received 4 textiles 2 textiles stand as joint property of Ennānum and Ennam-Aššur Witnessed by Turaya, by Lā-qēp son of Šu-Aššur","If Šalim-Aššur's investors raise claim against Ennānum concerning tin <gap> textiles belonging to Ennānum <gap> and Ennam-Aššur, then Ennam-Aššur will release",596,197,158,0.8020304568527918,168,208,0.8076923076923077,False,False,False,False
121f01b4-5a21-4703-8eee-425d568648d7__c3of3__gc1of1,121f01b4-5a21-4703-8eee-425d568648d7,0,short_aligned_gale_church,True,"ma-lá ú-ṭá-tám a-na a-we-el-tim ta-dí-nu šu-up-ra-am 4 na-ru-uq lu iš-tí-ší-ma tí-ir-tám li-li-kam-ma KÙ.BABBAR lá-šu KI ší-im TÚG-tí-kà lu-šé-bi₄-lá-kum

Retrieved source: ma-lá ú-ṭá-tám a-na a-wi-il₅-tim ta-du-nu ti-ir-ta-kà li-li-kam-ma iš-tí ší-im ra-qá-tí-im lu-šé-bi₄-la-ku-um
Retrieved English hint: Send me word about how much grain you will give to the Lady, so I can send it to you with the proceeds from the thin textiles.","4 sacks should be in her possession, so send me word for there is no silver I shall send it to you with the proceeds from your textiles","Send me word about how much grain you will give to the Lady, so I can send it to you with the proceeds from the thin textiles.",433,135,126,0.9333333333333332,127,136,0.9338235294117648,False,False,False,False
26ebe582-a312-4b63-8138-b7a19b12f277__c1of5__gc1of1,26ebe582-a312-4b63-8138-b7a19b12f277,0,short_aligned_gale_church,True,"translate Akkadian to English: a-na a-šur-ma-sú-wi ú lá-ma-sí qí-bi₄-ma um-ma en-um-a-šùr-ma a-šu-mì ší-ma-tim ša a-bi-ni tí-ir-tí a-dí 5-ší-šu áš-pu-ra-ki-ma ma-tí-ma

Retrieved source: a-na šu-ta-mu-zi e-lá-a a-šùr-ma-sú-wi ù en-um-a-šùr a-na a-šur-ma-sú-wi qí-bi₄-ma um-ma en-um-a-šùr-ma a-na-kam a-dí 5-ší-šu ù iš-ri-šu ta-áp-nu-a-ma um-ma a-…
Retrieved English hint: To Šu-Tammuzi, Elaya, Aššur-massuʾī and Ennam-Aššur specifically to Aššur-massuʾī from Ennam-Aššur: Here you confronted me five or ten times, and you said: My dear brother, let me not stay with empty hands and perish Gi…","To Aššur-massu'ī and Lamassī from Ennam-Aššur: Concerning our father's testament I have written to you (fem sing ) five times but no answer ever left for me, and you do not inform me or encourage me As for","To Aššur-massuwi and Ennam-Aššur specifically to Aššur-massuwi from Ennam-Aššur: Here you confronted me five or ten times, and you said: My dear brother, let me not stay with empty hands",592,205,186,0.9073170731707316,195,212,0.9198113207547168,False,False,False,False
42d92fef-d05d-416e-9cf5-0976756bdaf7__c2of2__gc1of1,42d92fef-d05d-416e-9cf5-0976756bdaf7,0,short_aligned_gale_church,True,"um-ma a-tù-nu-ma a-na da-áš-e ú-ṭá-tám šu-da-a a-pu-tum iḫ-da-ma ú-ṭá-tám áb-kà-nim mì-ma lá i-ri-aḫ ší-tí ú-ṭí-tim áb-kà-nim a-ba-kam lá a-ba-kam tí-ir-ta-ak-nu li-li-kam lá-li-kam

Retrieved source: a-tù-nu a-na té-er-tí-a iḫ-da ki-ma ša a-na-ku wa-áš-ba-ku-ni KÙ.BABBAR ša-qí-il₅ ú lá ša-qí-il₅ tí-ir-ta-ak-nu a-ṣé-ri-a iš-tí ḫu-ma-ša-na li-li-kam
Retrieved English hint: My dear brothers, pay attention to my instructions as if I was staying there myself Send me word with humašana whether the silver has been paid or not","Urgent - take care and ship the grain "" Nothing must remain Ship the rest of the grain here Send me word as to whether it is shipped or not I shall come ""","To my dear brothers, pay attention to my instructions as if I was staying there myself Send me word with humašana whether the silver has been paid or not",525,154,153,0.9935064935064936,155,155,1.0,False,False,False,False
a35430e1-52eb-4238-8bb6-5d50b186f070__c1of3__gc1of1,a35430e1-52eb-4238-8bb6-5d50b186f070,0,short_aligned_gale_church,True,"translate Akkadian to English: i-na ḫa-ra-nim ni-lá-ak-ma um-ma da-da-a-ma a-na a-šur-na-da-ma ṭup-pu-um ša ḫu-bu-li-kà É wa-áb-ri-a i-ba-ší ù qá-dí ṭup-pí-kà ša KÙ.BABBAR 10 ma-na ṭup-pu-ú ša e-ri-ší-im É

Retrieved source: ša 2 ma-na 15 GÍN KÙ.BABBAR ša ḫu-bu-ul nu-a-im 1 ṭup-pu-um ša 1.5 ma-na KÙ.BABBAR ša ḫu-bu-ul na-ni-a 1 ṭup-pu-um ša 1 ma-na 6 GÍN
Retrieved English hint: Anatolian 1 tablet of 1 5 mina of silver, being the debt of Naniya 1 tablet of 1 mina and 6 shekels of silver, being the debt of Būr-Suen 1 tablet of 24 shekels of silver being the debt of Ilī-tappā",We will go on a trip and Dadaya said as follows to Aššur-nādā: The tablet concerning your debt is in my guest-house and together with your tablet concerning some 10 minas of silver the tablets concerning Erišum are in my guest-house Give me at,"From Dadaya to Aššur-nādā: Anatolian 1 tablet of 1 5 mina of silver, being the debt of Būr-Suen 1 tablet of 24 shekels of silver, being the debt of Būr-Suen 1 tablet of 24 shekels of silver, being the debt of Būr-Suen 1 tablet of 24 shekels of silver, being the debt of Ilī-tappā",579,243,279,1.148148148148148,289,249,1.1606425702811245,False,False,False,False
00f0d841-eb7a-46f8-86fc-bf9fd7d52cbf__c3of8__gc1of1,00f0d841-eb7a-46f8-86fc-bf9fd7d52cbf,0,short_aligned_gale_church,True,"i-zi-za-ma lu DAM.GÀR a-bi-ku-nu lu ša a-wa-tám tí-šu-a-ni ra-bi-ṣú-um i-na ša-ḫa-tí-ku-nu li-zi-iz-ma i-na KÙ.BABBAR pá-ni-ma

Retrieved source: i ša-ḫa-tí-ku-nu li-zi-iz-ma ki-ma 13 ma-na.TA a-na um-me-a-ni-šu i-dí-nu ù šu-ut 13 ma-na.TA a-na li-mì-im li-dí-in
Retrieved English hint: Have the eponym assist you there and since he gave 13 minas each to his investors he should also give 13 minas each to the eponym","the attorney should seal it together with you, and then send the silver so we can satisfy the eponym The compound interest should not grow too big for you and make you unhappy Act so as to save your father's house If you observe",The eponym assist you there and since he gave 13 minas each to his investors he should also give 13 minas each to his investors he should also give 13 minas each to his investors he should also give 13 minas each to the eponym,416,228,226,0.9912280701754386,227,229,0.9912663755458516,False,False,False,False
