oare_id,parent_oare_id,chunk_index,chunk_total,chunk_mode
extpub__05acc71d-b589-1464-ea3b-7280b953a06e__c2of2,extpub__05acc71d-b589-1464-ea3b-7280b953a06e,1,2,ratio
extpub__5e896615-f953-2592-e028-b291b57bf32b,extpub__5e896615-f953-2592-e028-b291b57bf32b,0,1,none
extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d__c1of2,extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d,0,2,ratio
extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d__c2of2,extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d,1,2,ratio
extpub__d54d6fb9-bd08-d1d0-8058-f376f9098c5b,extpub__d54d6fb9-bd08-d1d0-8058-f376f9098c5b,0,1,none
extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7__c1of2,extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7,0,2,ratio
extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7__c2of2,extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7,1,2,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c1of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,0,6,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c2of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,1,6,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c3of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,2,6,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c4of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,3,6,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c5of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,4,6,ratio
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a__c6of6,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,5,6,ratio
extpub__3685b507-43f4-4c7b-bb90-a2dd60cbefe7,extpub__3685b507-43f4-4c7b-bb90-a2dd60cbefe7,0,1,none
extpub__d60df513-c13c-44d3-961c-27e98700a132__c1of3,extpub__d60df513-c13c-44d3-961c-27e98700a132,0,3,ratio
extpub__d60df513-c13c-44d3-961c-27e98700a132__c2of3,extpub__d60df513-c13c-44d3-961c-27e98700a132,1,3,ratio
extpub__d60df513-c13c-44d3-961c-27e98700a132__c3of3,extpub__d60df513-c13c-44d3-961c-27e98700a132,2,3,ratio
extpub__456e25a6-1259-aab7-cf39-5bbaf943db73__c1of2,extpub__456e25a6-1259-aab7-cf39-5bbaf943db73,0,2,ratio
extpub__456e25a6-1259-aab7-cf39-5bbaf943db73__c2of2,extpub__456e25a6-1259-aab7-cf39-5bbaf943db73,1,2,ratio
extpub__3c72b1e0-9c12-4065-63ab-80e82ebaadf8,extpub__3c72b1e0-9c12-4065-63ab-80e82ebaadf8,0,1,none
extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2__c1of2,extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2,0,2,ratio
extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2__c2of2,extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2,1,2,ratio
extpub__d5ae9ae1-b42c-4e0e-879a-169e24667e1a,extpub__d5ae9ae1-b42c-4e0e-879a-169e24667e1a,0,1,none
extpub__fccb4d69-5ca0-e152-6d50-a85033819522,extpub__fccb4d69-5ca0-e152-6d50-a85033819522,0,1,none
extpub__e70a6d09-d64d-e263-526b-6419739da18e__c1of4,extpub__e70a6d09-d64d-e263-526b-6419739da18e,0,4,ratio
extpub__e70a6d09-d64d-e263-526b-6419739da18e__c2of4,extpub__e70a6d09-d64d-e263-526b-6419739da18e,1,4,ratio
extpub__e70a6d09-d64d-e263-526b-6419739da18e__c3of4,extpub__e70a6d09-d64d-e263-526b-6419739da18e,2,4,ratio
extpub__e70a6d09-d64d-e263-526b-6419739da18e__c4of4,extpub__e70a6d09-d64d-e263-526b-6419739da18e,3,4,ratio
extpub__c5480be0-fe14-2fd6-4841-5a5568fcbbc8,extpub__c5480be0-fe14-2fd6-4841-5a5568fcbbc8,0,1,none
extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe__c1of3,extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe,0,3,ratio
extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe__c2of3,extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe,1,3,ratio
extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe__c3of3,extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe,2,3,ratio
extpub__a077f1eb-ff39-9db2-2b66-70186871dea8,extpub__a077f1eb-ff39-9db2-2b66-70186871dea8,0,1,none
extpub__9d1362bb-ecbd-adb7-68a8-2fed38f0c971,extpub__9d1362bb-ecbd-adb7-68a8-2fed38f0c971,0,1,none
extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11__c1of2,extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11,0,2,ratio
extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11__c2of2,extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11,1,2,ratio
extpub__42fdd1ba-1d15-5456-1bf7-1631a492dd36,extpub__42fdd1ba-1d15-5456-1bf7-1631a492dd36,0,1,none
extpub__8dc07a70-43cd-c65c-7de7-3594c557ad01,extpub__8dc07a70-43cd-c65c-7de7-3594c557ad01,0,1,none
extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328__c1of2,extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328,0,2,ratio
extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328__c2of2,extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328,1,2,ratio
extpub__085b578b-43e6-2c3d-1743-72d39939bf43__c1of2,extpub__085b578b-43e6-2c3d-1743-72d39939bf43,0,2,ratio
extpub__085b578b-43e6-2c3d-1743-72d39939bf43__c2of2,extpub__085b578b-43e6-2c3d-1743-72d39939bf43,1,2,ratio
extpub__f351df44-835c-1ba6-5c11-a88d08406b0b,extpub__f351df44-835c-1ba6-5c11-a88d08406b0b,0,1,none
extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5__c1of2,extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5,0,2,ratio
extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5__c2of2,extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5,1,2,ratio
extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4__c1of2,extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4,0,2,ratio
extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4__c2of2,extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4,1,2,ratio
extpub__de56c223-76cf-933e-cb55-300fe1a1b72d__c1of2,extpub__de56c223-76cf-933e-cb55-300fe1a1b72d,0,2,ratio
extpub__de56c223-76cf-933e-cb55-300fe1a1b72d__c2of2,extpub__de56c223-76cf-933e-cb55-300fe1a1b72d,1,2,ratio
extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b__c1of4,extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,0,4,ratio
extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b__c2of4,extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,1,4,ratio
extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b__c3of4,extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,2,4,ratio
extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b__c4of4,extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,3,4,ratio
extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7__c1of3,extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7,0,3,ratio
extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7__c2of3,extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7,1,3,ratio
extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7__c3of3,extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7,2,3,ratio
extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8__c1of2,extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8,0,2,ratio
extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8__c2of2,extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8,1,2,ratio
extpub__27fe87a4-d063-c70f-325f-4283f70af3e7,extpub__27fe87a4-d063-c70f-325f-4283f70af3e7,0,1,none
extpub__03b8ed5b-a5b5-d101-7329-30903d13e939__c1of2,extpub__03b8ed5b-a5b5-d101-7329-30903d13e939,0,2,ratio
extpub__03b8ed5b-a5b5-d101-7329-30903d13e939__c2of2,extpub__03b8ed5b-a5b5-d101-7329-30903d13e939,1,2,ratio
extpub__2cb3d8ef-f49f-8419-6238-684ea925da30__c1of2,extpub__2cb3d8ef-f49f-8419-6238-684ea925da30,0,2,ratio
extpub__2cb3d8ef-f49f-8419-6238-684ea925da30__c2of2,extpub__2cb3d8ef-f49f-8419-6238-684ea925da30,1,2,ratio
extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851__c1of2,extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851,0,2,ratio
extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851__c2of2,extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851,1,2,ratio
extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323__c1of2,extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323,0,2,ratio
extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323__c2of2,extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323,1,2,ratio
extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00__c1of3,extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00,0,3,ratio
extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00__c2of3,extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00,1,3,ratio
extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00__c3of3,extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00,2,3,ratio
extpub__239c65a5-18c3-8042-ef72-8412a1fcc899__c1of2,extpub__239c65a5-18c3-8042-ef72-8412a1fcc899,0,2,ratio
extpub__239c65a5-18c3-8042-ef72-8412a1fcc899__c2of2,extpub__239c65a5-18c3-8042-ef72-8412a1fcc899,1,2,ratio
extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7__c1of2,extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7,0,2,ratio
extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7__c2of2,extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7,1,2,ratio
extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea__c1of3,extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea,0,3,ratio
extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea__c2of3,extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea,1,3,ratio
extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea__c3of3,extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea,2,3,ratio
extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b__c1of2,extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b,0,2,ratio
extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b__c2of2,extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b,1,2,ratio
extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba__c1of2,extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba,0,2,ratio
extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba__c2of2,extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba,1,2,ratio
extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad__c1of2,extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad,0,2,ratio
extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad__c2of2,extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad,1,2,ratio
extpub__ae93f162-c757-42d5-99cb-84bedcbdf32f,extpub__ae93f162-c757-42d5-99cb-84bedcbdf32f,0,1,none
extpub__697978cd-335f-e80a-5f59-09d494407510__c1of2,extpub__697978cd-335f-e80a-5f59-09d494407510,0,2,ratio
extpub__697978cd-335f-e80a-5f59-09d494407510__c2of2,extpub__697978cd-335f-e80a-5f59-09d494407510,1,2,ratio
extpub__c461be68-e646-be0e-eb62-7773ce1e3b0d,extpub__c461be68-e646-be0e-eb62-7773ce1e3b0d,0,1,none
extpub__033a163a-4b61-58d2-c916-d47a41212305__c1of2,extpub__033a163a-4b61-58d2-c916-d47a41212305,0,2,ratio
extpub__033a163a-4b61-58d2-c916-d47a41212305__c2of2,extpub__033a163a-4b61-58d2-c916-d47a41212305,1,2,ratio
extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e__c1of3,extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e,0,3,ratio
extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e__c2of3,extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e,1,3,ratio
extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e__c3of3,extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e,2,3,ratio
extpub__5e116c41-c645-c3c7-a575-4063dc10ea68__c1of2,extpub__5e116c41-c645-c3c7-a575-4063dc10ea68,0,2,ratio
extpub__5e116c41-c645-c3c7-a575-4063dc10ea68__c2of2,extpub__5e116c41-c645-c3c7-a575-4063dc10ea68,1,2,ratio
extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96__c1of3,extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96,0,3,ratio
extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96__c2of3,extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96,1,3,ratio
extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96__c3of3,extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96,2,3,ratio
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8__c1of5,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,0,5,ratio
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8__c2of5,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,1,5,ratio
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8__c3of5,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,2,5,ratio
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8__c4of5,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,3,5,ratio
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8__c5of5,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,4,5,ratio
extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf__c1of2,extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf,0,2,ratio
extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf__c2of2,extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf,1,2,ratio
extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06__c1of2,extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06,0,2,ratio
extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06__c2of2,extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06,1,2,ratio
extpub__4573de40-3986-633e-8697-05d967238095__c1of2,extpub__4573de40-3986-633e-8697-05d967238095,0,2,ratio
extpub__4573de40-3986-633e-8697-05d967238095__c2of2,extpub__4573de40-3986-633e-8697-05d967238095,1,2,ratio
extpub__656607e6-57bc-80c8-0b0a-c77036463fdd,extpub__656607e6-57bc-80c8-0b0a-c77036463fdd,0,1,none
extpub__4c05bddb-667a-5676-4e04-73eba6524501,extpub__4c05bddb-667a-5676-4e04-73eba6524501,0,1,none
extpub__47d39864-3f95-41bb-9a50-1080224f6e6c__c1of2,extpub__47d39864-3f95-41bb-9a50-1080224f6e6c,0,2,ratio
extpub__47d39864-3f95-41bb-9a50-1080224f6e6c__c2of2,extpub__47d39864-3f95-41bb-9a50-1080224f6e6c,1,2,ratio
extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c__c1of2,extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c,0,2,ratio
extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c__c2of2,extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c,1,2,ratio
extpub__b0af711c-fa4a-a967-8ac3-d23c9c7ead85,extpub__b0af711c-fa4a-a967-8ac3-d23c9c7ead85,0,1,none
extpub__6f7565ae-efe0-427d-9f7f-c8f72af0839e,extpub__6f7565ae-efe0-427d-9f7f-c8f72af0839e,0,1,none
extpub__94ac8294-3c21-53f7-24ed-d634cd2e4b12,extpub__94ac8294-3c21-53f7-24ed-d634cd2e4b12,0,1,none
extpub__dfbb9356-5533-c828-57f7-07e55e6895a6__c1of3,extpub__dfbb9356-5533-c828-57f7-07e55e6895a6,0,3,ratio
extpub__dfbb9356-5533-c828-57f7-07e55e6895a6__c2of3,extpub__dfbb9356-5533-c828-57f7-07e55e6895a6,1,3,ratio
extpub__dfbb9356-5533-c828-57f7-07e55e6895a6__c3of3,extpub__dfbb9356-5533-c828-57f7-07e55e6895a6,2,3,ratio
extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d__c1of2,extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d,0,2,ratio
extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d__c2of2,extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d,1,2,ratio
extpub__5c646f13-d21d-47b4-955b-97a135997e9a__c1of2,extpub__5c646f13-d21d-47b4-955b-97a135997e9a,0,2,ratio
extpub__5c646f13-d21d-47b4-955b-97a135997e9a__c2of2,extpub__5c646f13-d21d-47b4-955b-97a135997e9a,1,2,ratio
extpub__f23e9770-0bda-c26e-e4b5-6aa72edcbed5,extpub__f23e9770-0bda-c26e-e4b5-6aa72edcbed5,0,1,none
extpub__551987d7-d38e-54f9-6698-1324e676e529,extpub__551987d7-d38e-54f9-6698-1324e676e529,0,1,none
extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1__c1of2,extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1,0,2,ratio
extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1__c2of2,extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1,1,2,ratio
extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384__c1of2,extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384,0,2,ratio
extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384__c2of2,extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384,1,2,ratio
extpub__33eb1d6d-f30c-2d53-d5be-6309cb817153,extpub__33eb1d6d-f30c-2d53-d5be-6309cb817153,0,1,none
extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f__c1of4,extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,0,4,ratio
extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f__c2of4,extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,1,4,ratio
extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f__c3of4,extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,2,4,ratio
extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f__c4of4,extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,3,4,ratio
extpub__f76bc18c-aa3b-1e13-a9ae-6236abfc19e9,extpub__f76bc18c-aa3b-1e13-a9ae-6236abfc19e9,0,1,none
extpub__049e7360-c5c6-4eb4-b79b-62c6ba25902c,extpub__049e7360-c5c6-4eb4-b79b-62c6ba25902c,0,1,none
extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7__c1of2,extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,0,2,ratio
extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7__c2of2,extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,1,2,ratio
extpub__7e14182e-44d3-b132-6010-c118238054dc__c1of2,extpub__7e14182e-44d3-b132-6010-c118238054dc,0,2,ratio
extpub__7e14182e-44d3-b132-6010-c118238054dc__c2of2,extpub__7e14182e-44d3-b132-6010-c118238054dc,1,2,ratio
extpub__781aade5-d52a-2eff-8e8f-864d0b0eb940,extpub__781aade5-d52a-2eff-8e8f-864d0b0eb940,0,1,none
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7__c1of5,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,0,5,ratio
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7__c2of5,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,1,5,ratio
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7__c3of5,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,2,5,ratio
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7__c4of5,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,3,5,ratio
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7__c5of5,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,4,5,ratio
extpub__9a51b51d-b0dc-2a86-809b-0cf413824b8a,extpub__9a51b51d-b0dc-2a86-809b-0cf413824b8a,0,1,none
extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74__c1of2,extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,0,2,ratio
extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74__c2of2,extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,1,2,ratio
extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0__c1of2,extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0,0,2,ratio
extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0__c2of2,extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0,1,2,ratio
extpub__4e62d047-c1f1-0125-5110-48fd42c59f77__c1of2,extpub__4e62d047-c1f1-0125-5110-48fd42c59f77,0,2,ratio
extpub__4e62d047-c1f1-0125-5110-48fd42c59f77__c2of2,extpub__4e62d047-c1f1-0125-5110-48fd42c59f77,1,2,ratio
extpub__a869b0b8-4646-699a-47ab-60265179c52a__c1of2,extpub__a869b0b8-4646-699a-47ab-60265179c52a,0,2,ratio
extpub__a869b0b8-4646-699a-47ab-60265179c52a__c2of2,extpub__a869b0b8-4646-699a-47ab-60265179c52a,1,2,ratio
extpub__db307380-fd2a-aa29-e5bc-572029ae1201__c1of2,extpub__db307380-fd2a-aa29-e5bc-572029ae1201,0,2,ratio
extpub__db307380-fd2a-aa29-e5bc-572029ae1201__c2of2,extpub__db307380-fd2a-aa29-e5bc-572029ae1201,1,2,ratio
extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334__c1of3,extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334,0,3,ratio
extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334__c2of3,extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334,1,3,ratio
extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334__c3of3,extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334,2,3,ratio
extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167__c1of2,extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167,0,2,ratio
extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167__c2of2,extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167,1,2,ratio
extpub__c5cfad37-9ac0-54c8-89cf-515fefd2cf5d,extpub__c5cfad37-9ac0-54c8-89cf-515fefd2cf5d,0,1,none
extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d__c1of3,extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d,0,3,ratio
extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d__c2of3,extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d,1,3,ratio
extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d__c3of3,extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d,2,3,ratio
extpub__9c77a673-186e-496e-8077-7d3fb9c3d966,extpub__9c77a673-186e-496e-8077-7d3fb9c3d966,0,1,none
extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273__c1of2,extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273,0,2,ratio
extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273__c2of2,extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273,1,2,ratio
extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334__c1of2,extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334,0,2,ratio
extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334__c2of2,extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334,1,2,ratio
extpub__a868a675-3e89-4e49-87af-91902ad27347__c1of4,extpub__a868a675-3e89-4e49-87af-91902ad27347,0,4,ratio
extpub__a868a675-3e89-4e49-87af-91902ad27347__c2of4,extpub__a868a675-3e89-4e49-87af-91902ad27347,1,4,ratio
extpub__a868a675-3e89-4e49-87af-91902ad27347__c3of4,extpub__a868a675-3e89-4e49-87af-91902ad27347,2,4,ratio
extpub__a868a675-3e89-4e49-87af-91902ad27347__c4of4,extpub__a868a675-3e89-4e49-87af-91902ad27347,3,4,ratio
extpub__7a4e868c-0cf6-6aab-332a-50ec3a61b9a3,extpub__7a4e868c-0cf6-6aab-332a-50ec3a61b9a3,0,1,none
extpub__532393bc-cbff-40e9-833f-54ec019e6b5b__c1of3,extpub__532393bc-cbff-40e9-833f-54ec019e6b5b,0,3,ratio
extpub__532393bc-cbff-40e9-833f-54ec019e6b5b__c2of3,extpub__532393bc-cbff-40e9-833f-54ec019e6b5b,1,3,ratio
extpub__532393bc-cbff-40e9-833f-54ec019e6b5b__c3of3,extpub__532393bc-cbff-40e9-833f-54ec019e6b5b,2,3,ratio
extpub__2ee9435f-f6a6-4f42-a879-9aaeef5eea15,extpub__2ee9435f-f6a6-4f42-a879-9aaeef5eea15,0,1,none
extpub__5e382cf3-f9c1-4336-991d-5227fc9bcb65,extpub__5e382cf3-f9c1-4336-991d-5227fc9bcb65,0,1,none
extpub__eb1f6643-2f42-4b06-b027-a69079109619__c1of4,extpub__eb1f6643-2f42-4b06-b027-a69079109619,0,4,ratio
extpub__eb1f6643-2f42-4b06-b027-a69079109619__c2of4,extpub__eb1f6643-2f42-4b06-b027-a69079109619,1,4,ratio
extpub__eb1f6643-2f42-4b06-b027-a69079109619__c3of4,extpub__eb1f6643-2f42-4b06-b027-a69079109619,2,4,ratio
extpub__eb1f6643-2f42-4b06-b027-a69079109619__c4of4,extpub__eb1f6643-2f42-4b06-b027-a69079109619,3,4,ratio
