oare_id,parent_oare_id,fold,group_key,group_kind,group_source
extpub__7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,extpub__7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,2,external|i-ṣú-ur-tum|ša|tár-ma-na|l12,external_parent,silver_external
extpub__eb6425f2-527e-787a-f20f-7e24b3f41a49,extpub__eb6425f2-527e-787a-f20f-7e24b3f41a49,4,external|ig|lá|ri|l4,external_parent,silver_external
extpub__e515d61c-cbb0-c12d-7dbd-030fb96d5009,extpub__e515d61c-cbb0-c12d-7dbd-030fb96d5009,4,external|iš-tù|ni-kà-sí|pu-šu-ke-en6|l5,external_parent,silver_external
extpub__af0077c3-6dfc-a3f8-f5f4-2493e89a4716,extpub__af0077c3-6dfc-a3f8-f5f4-2493e89a4716,1,external|iš-tù|ḫa-muš-tim|ša|l3,external_parent,silver_external
extpub__e866a84d-857b-5049-797f-a25e1d0066fa,extpub__e866a84d-857b-5049-797f-a25e1d0066fa,2,external|iš-tù|ḫa-muš-tim|ša|l1,external_parent,silver_external
extpub__912c522a-b7f2-4b64-b67e-bd5356fe1b5b,extpub__912c522a-b7f2-4b64-b67e-bd5356fe1b5b,1,external|ki-ma|té-ra-tù-kà-ma|a-ta-na-dí-kà-ni-ma|l3,external_parent,silver_external
extpub__72249235-520d-51f9-9675-e83c4807fe41,extpub__72249235-520d-51f9-9675-e83c4807fe41,2,external|ku-ṣí-a|a-na|dan-a-šur|l14,external_parent,silver_external
extpub__8f67033f-cacb-9a5b-9a25-2de54cabe37e,extpub__8f67033f-cacb-9a5b-9a25-2de54cabe37e,3,external|kà-lu-a|bé-sú-ú|a-na|l5,external_parent,silver_external
extpub__9f47e9a5-59ec-c6da-6f47-e45d38fce8b2,extpub__9f47e9a5-59ec-c6da-6f47-e45d38fce8b2,3,external|kà-ru-um|dí-nam|i-dì-in-ma|l2,external_parent,silver_external
extpub__ca1a21d4-cc13-1578-05ad-eee95cbd5268,extpub__ca1a21d4-cc13-1578-05ad-eee95cbd5268,3,external|kà-ru-um|dí-nam|i-dí-in-ma|l13,external_parent,silver_external
extpub__fc420bf9-d42a-4867-a1fe-ed41b74f02b8,extpub__fc420bf9-d42a-4867-a1fe-ed41b74f02b8,3,external|kà-ru-um|tur4-ḫu-mì-it|ṣa-ḫe-er|l7,external_parent,silver_external
extpub__7148a330-0933-46ce-9666-153d9b06ad95,extpub__7148a330-0933-46ce-9666-153d9b06ad95,3,external|lá-qé-pu-um|maškim|ša|l7,external_parent,silver_external
extpub__9f235307-e06b-4c4c-9ecf-43846eaa1ffc,extpub__9f235307-e06b-4c4c-9ecf-43846eaa1ffc,4,external|mu-sà|dumu|sal.dingir-ìš-tí-kál|l5,external_parent,silver_external
extpub__357a81a2-5c42-4c2d-91db-35c3dae2f30f,extpub__357a81a2-5c42-4c2d-91db-35c3dae2f30f,1,external|mu-za|dumu.mí|is-pu-nu-ma-an|l4,external_parent,silver_external
extpub__3e500f53-b5d7-dbc0-aeca-4a4de95f9d23,extpub__3e500f53-b5d7-dbc0-aeca-4a4de95f9d23,4,external|pu-šu-ke-en6|<gap>|um-ma|l2,external_parent,silver_external
extpub__d97f3e3a-d98a-119d-f2e6-edcbcea95fe9,extpub__d97f3e3a-d98a-119d-f2e6-edcbcea95fe9,4,external|pu-šu-ke-en6|a-na|a-šur-ma-lik|l6,external_parent,silver_external
extpub__02881b11-bceb-4f06-944c-16f030080444,extpub__02881b11-bceb-4f06-944c-16f030080444,2,external|pu-šu-ke-en6|a-na|ḫu-ra-ṣa-nim|l6,external_parent,silver_external
extpub__e0255830-ef60-4bf4-8c9b-cfbcc6312cab,extpub__e0255830-ef60-4bf4-8c9b-cfbcc6312cab,4,external|pu-šu-ke-en6|ù|lá-ma-sí|l7,external_parent,silver_external
extpub__5ddb3a30-152e-0172-cb06-c2c002ed1cfa,extpub__5ddb3a30-152e-0172-cb06-c2c002ed1cfa,4,external|pu-šu-ke-en6|ù|{d}iškur-ṣú-lu-li|l6,external_parent,silver_external
extpub__214680a4-6b88-0072-8fc0-d4a29818fa74,extpub__214680a4-6b88-0072-8fc0-d4a29818fa74,4,external|pì-la-ḫa-a|a-gi5-a|a-šùr-na-ṣí-ir|l15,external_parent,silver_external
extpub__206d150f-7c33-451c-956b-a59eca64cf5e,extpub__206d150f-7c33-451c-956b-a59eca64cf5e,1,external|pí-la-aḫ-ištar|me-er-e|la-li-im|l10,external_parent,silver_external
extpub__aebb0caf-663c-4e0d-abdc-8b617aa17b02,extpub__aebb0caf-663c-4e0d-abdc-8b617aa17b02,4,external|pí-lá-aḫ-ištar|a-na|a-šùr-e-mu-qí|l15,external_parent,silver_external
extpub__500843b1-d446-498c-9d4c-c976cf5818ec,extpub__500843b1-d446-498c-9d4c-c976cf5818ec,4,external|pí-lá-aḫ-ištar|a-na|en-na-sú-en6|l11,external_parent,silver_external
extpub__ec606f95-d5a6-4a6e-8f96-e842caacea80,extpub__ec606f95-d5a6-4a6e-8f96-e842caacea80,1,external|pí-lá-aḫ-ištar|wa-lá-wa-lá|a-ma-sú|l8,external_parent,silver_external
extpub__ad615fb5-aeca-779d-05d1-f34990995385,extpub__ad615fb5-aeca-779d-05d1-f34990995385,4,external|ra-bi-ṣú-um|ša|a-lim{ki}|l10,external_parent,silver_external
extpub__dd21f356-fc0c-c9be-710c-eff7ffed4624,extpub__dd21f356-fc0c-c9be-710c-eff7ffed4624,3,external|um-ma|10-tum|ša|l4,external_parent,silver_external
extpub__8ff40d16-67be-c075-8394-8dcac3acdbc1,extpub__8ff40d16-67be-c075-8394-8dcac3acdbc1,2,external|um-ma|<gap>|ša|l15,external_parent,silver_external
extpub__43a8fc7a-5090-de2c-5be5-c37d59c00d17,extpub__43a8fc7a-5090-de2c-5be5-c37d59c00d17,2,external|um-ma|<gap>-in-ma|a-dí-i|l11,external_parent,silver_external
extpub__3e716c93-950d-4398-969c-259325590c33,extpub__3e716c93-950d-4398-969c-259325590c33,3,external|um-ma|<gap>-na-a|ù|l2,external_parent,silver_external
extpub__6a72b820-f322-ccc7-49e3-1f740fb3c773,extpub__6a72b820-f322-ccc7-49e3-1f740fb3c773,2,external|um-ma|puzur4.ištar|ù|l4,external_parent,silver_external
extpub__33287d6b-fd19-d181-7348-b11edb9b4e77,extpub__33287d6b-fd19-d181-7348-b11edb9b4e77,4,external|um-ma|puzur4.ištar-ma|a-na|l10,external_parent,silver_external
extpub__802c2972-b7b3-4373-84c8-7b9a719bf9c8,extpub__802c2972-b7b3-4373-84c8-7b9a719bf9c8,2,external|um-ma|púzur-a-šùr-ma|a-na|l6,external_parent,silver_external
extpub__bc22b51b-f18a-4fe6-bc03-c51cb89245fa,extpub__bc22b51b-f18a-4fe6-bc03-c51cb89245fa,1,external|um-ma|a-bu-ša-lim-ma|ki-ma|l15,external_parent,silver_external
extpub__79710083-fdc0-c154-ded4-1ec9c1708530,extpub__79710083-fdc0-c154-ded4-1ec9c1708530,4,external|um-ma|a-la-ḫu-um-ma|a-na|l13,external_parent,silver_external
extpub__59f02056-5a44-1352-feb5-58fd7384e66b,extpub__59f02056-5a44-1352-feb5-58fd7384e66b,4,external|um-ma|a-li-li|i-ku-pí-a|l11,external_parent,silver_external
extpub__b067c1b8-4279-ba03-5cb5-300ae13594f6,extpub__b067c1b8-4279-ba03-5cb5-300ae13594f6,3,external|um-ma|a-li-li-ma|ù|l9,external_parent,silver_external
extpub__9666f1af-1a1d-2860-aab7-6340a68391d9,extpub__9666f1af-1a1d-2860-aab7-6340a68391d9,2,external|um-ma|a-lá-ḫu-um|ù|l9,external_parent,silver_external
extpub__bbe12bde-8d3b-fda3-375c-7e13b748c128,extpub__bbe12bde-8d3b-fda3-375c-7e13b748c128,2,external|um-ma|a-lá-ḫu-um-ma|a-na|l8,external_parent,silver_external
extpub__25309f27-d90d-dd36-8404-69112bb7357a,extpub__25309f27-d90d-dd36-8404-69112bb7357a,3,external|um-ma|a-lá-ḫu-um-ma|a-na|l8,external_parent,silver_external
extpub__f6b5ebf1-50c3-4998-ad35-6ffda2f4dcf5,extpub__f6b5ebf1-50c3-4998-ad35-6ffda2f4dcf5,3,external|um-ma|a-lá-ḫu-um-ma|a-šur-i-dí-ma|l13,external_parent,silver_external
extpub__05acc71d-b589-1464-ea3b-7280b953a06e,extpub__05acc71d-b589-1464-ea3b-7280b953a06e,1,external|um-ma|a-mur-ištar-ma|a-na|l10,external_parent,silver_external
extpub__5e896615-f953-2592-e028-b291b57bf32b,extpub__5e896615-f953-2592-e028-b291b57bf32b,4,external|um-ma|a-šur-ba-ni|ù|l7,external_parent,silver_external
extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d,extpub__34eea180-ab53-038b-23f8-2bb5f1a6347d,2,external|um-ma|a-šur-ba-ni|ù|l10,external_parent,silver_external
extpub__d54d6fb9-bd08-d1d0-8058-f376f9098c5b,extpub__d54d6fb9-bd08-d1d0-8058-f376f9098c5b,1,external|um-ma|a-šur-i-dí-ma|a-na|l3,external_parent,silver_external
extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7,extpub__c39bdff0-fd1b-cfeb-f17e-d5261b6da6d7,3,external|um-ma|a-šur-i-dí-ma|a-na|l12,external_parent,silver_external
extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,extpub__6d3168f3-99ba-46a2-865f-3e60fd30e30a,2,external|um-ma|a-šur-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__3685b507-43f4-4c7b-bb90-a2dd60cbefe7,extpub__3685b507-43f4-4c7b-bb90-a2dd60cbefe7,4,external|um-ma|a-šur-i-dí-ma|a-na|l4,external_parent,silver_external
extpub__d60df513-c13c-44d3-961c-27e98700a132,extpub__d60df513-c13c-44d3-961c-27e98700a132,1,external|um-ma|a-šur-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__456e25a6-1259-aab7-cf39-5bbaf943db73,extpub__456e25a6-1259-aab7-cf39-5bbaf943db73,3,external|um-ma|a-šur-i-dí-ma|a-na|l12,external_parent,silver_external
extpub__3c72b1e0-9c12-4065-63ab-80e82ebaadf8,extpub__3c72b1e0-9c12-4065-63ab-80e82ebaadf8,4,external|um-ma|a-šur-i-dí-ma|a-na|l5,external_parent,silver_external
extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2,extpub__5714da19-2a0a-5c00-4b40-2b6fd729b4b2,4,external|um-ma|a-šur-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__d5ae9ae1-b42c-4e0e-879a-169e24667e1a,extpub__d5ae9ae1-b42c-4e0e-879a-169e24667e1a,1,external|um-ma|a-šur-i-dí-ma|a-na|l4,external_parent,silver_external
extpub__fccb4d69-5ca0-e152-6d50-a85033819522,extpub__fccb4d69-5ca0-e152-6d50-a85033819522,4,external|um-ma|a-šur-i-mì-tí|a-šur-ba-ni|l5,external_parent,silver_external
extpub__e70a6d09-d64d-e263-526b-6419739da18e,extpub__e70a6d09-d64d-e263-526b-6419739da18e,1,external|um-ma|a-šur-i-mì-tí|šu-ištar|l15,external_parent,silver_external
extpub__c5480be0-fe14-2fd6-4841-5a5568fcbbc8,extpub__c5480be0-fe14-2fd6-4841-5a5568fcbbc8,4,external|um-ma|a-šur-i-mì-tí-ma|a-na|l5,external_parent,silver_external
extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe,extpub__60949893-43bb-328e-8ea5-e6a244c3bfbe,2,external|um-ma|a-šur-i-mì-tí-ma|a-na|l15,external_parent,silver_external
extpub__a077f1eb-ff39-9db2-2b66-70186871dea8,extpub__a077f1eb-ff39-9db2-2b66-70186871dea8,1,external|um-ma|a-šur-i-mì-tí-ma|a-na|l6,external_parent,silver_external
extpub__9d1362bb-ecbd-adb7-68a8-2fed38f0c971,extpub__9d1362bb-ecbd-adb7-68a8-2fed38f0c971,3,external|um-ma|a-šur-i-mì-tí-ma|a-na|l6,external_parent,silver_external
extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11,extpub__f056fc41-771b-97c2-4d4c-9c3bdc80fd11,3,external|um-ma|a-šur-i-mì-tí-ma|a-na|l11,external_parent,silver_external
extpub__42fdd1ba-1d15-5456-1bf7-1631a492dd36,extpub__42fdd1ba-1d15-5456-1bf7-1631a492dd36,4,external|um-ma|a-šur-i-mì-tí-ma|a-na|l7,external_parent,silver_external
extpub__8dc07a70-43cd-c65c-7de7-3594c557ad01,extpub__8dc07a70-43cd-c65c-7de7-3594c557ad01,1,external|um-ma|a-šur-i-mì-tí-ma|a-na|l5,external_parent,silver_external
extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328,extpub__b58a5bc3-0ef8-06d6-f69c-8a06d1ad5328,3,external|um-ma|a-šur-na-da|a-na|l9,external_parent,silver_external
extpub__085b578b-43e6-2c3d-1743-72d39939bf43,extpub__085b578b-43e6-2c3d-1743-72d39939bf43,3,external|um-ma|a-šùr-gal-ma|a-na|l9,external_parent,silver_external
extpub__f351df44-835c-1ba6-5c11-a88d08406b0b,extpub__f351df44-835c-1ba6-5c11-a88d08406b0b,4,external|um-ma|a-šùr-ba-ni|ù|l7,external_parent,silver_external
extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5,extpub__5c5f2ec9-5dd3-aa81-cd93-23aee23853f5,2,external|um-ma|a-šùr-ba-ni|ù|l7,external_parent,silver_external
extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4,extpub__f8abbe34-7efb-3fb1-d5cc-876fae9329b4,4,external|um-ma|a-šùr-ba-ni|ù|l10,external_parent,silver_external
extpub__de56c223-76cf-933e-cb55-300fe1a1b72d,extpub__de56c223-76cf-933e-cb55-300fe1a1b72d,4,external|um-ma|a-šùr-ba-ni|ša-lim-a-šur|l10,external_parent,silver_external
extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,extpub__c71205a0-28d8-7151-0e81-ac0ce22ada2b,2,external|um-ma|a-šùr-ba-ni-ma|ù|l15,external_parent,silver_external
extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7,extpub__883b9dbe-5827-48a3-e390-e345d80aa7e7,1,external|um-ma|a-šùr-be-el-a-wa-tim|šu-a-šur|l14,external_parent,silver_external
extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8,extpub__f49dcb4a-246f-a124-1b49-baf06a276bc8,4,external|um-ma|a-šùr-i-dì-ma|a-na|l11,external_parent,silver_external
extpub__27fe87a4-d063-c70f-325f-4283f70af3e7,extpub__27fe87a4-d063-c70f-325f-4283f70af3e7,1,external|um-ma|a-šùr-i-dí|a-na|l5,external_parent,silver_external
extpub__03b8ed5b-a5b5-d101-7329-30903d13e939,extpub__03b8ed5b-a5b5-d101-7329-30903d13e939,2,external|um-ma|a-šùr-i-dí|a-na|l9,external_parent,silver_external
extpub__2cb3d8ef-f49f-8419-6238-684ea925da30,extpub__2cb3d8ef-f49f-8419-6238-684ea925da30,1,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851,extpub__7a563f13-abf1-0749-ced9-41ed3f3fb851,3,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323,extpub__fe0e1e0b-a7a1-e822-89c8-f40ae7ab6323,3,external|um-ma|a-šùr-i-dí-ma|a-na|l14,external_parent,silver_external
extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00,extpub__dcbd8141-b666-9c91-2359-1e6a9dc8ce00,3,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__239c65a5-18c3-8042-ef72-8412a1fcc899,extpub__239c65a5-18c3-8042-ef72-8412a1fcc899,1,external|um-ma|a-šùr-i-dí-ma|a-na|l13,external_parent,silver_external
extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7,extpub__d8cf4899-0cc0-e89d-4a83-64e425570ac7,3,external|um-ma|a-šùr-i-dí-ma|a-na|l13,external_parent,silver_external
extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea,extpub__b7a9f9d1-7a5c-4d64-59b2-ac4595cf2fea,4,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b,extpub__bdd8fd66-38cd-749e-aea7-bb7cf0b9576b,1,external|um-ma|a-šùr-i-dí-ma|a-na|l13,external_parent,silver_external
extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba,extpub__e9d363f4-174f-80fe-3768-b4e16a2f5bba,4,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad,extpub__2a3ca4b6-3673-2597-6e54-1cd0164a49ad,2,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__ae93f162-c757-42d5-99cb-84bedcbdf32f,extpub__ae93f162-c757-42d5-99cb-84bedcbdf32f,4,external|um-ma|a-šùr-i-dí-ma|a-na|l3,external_parent,silver_external
extpub__697978cd-335f-e80a-5f59-09d494407510,extpub__697978cd-335f-e80a-5f59-09d494407510,3,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__c461be68-e646-be0e-eb62-7773ce1e3b0d,extpub__c461be68-e646-be0e-eb62-7773ce1e3b0d,1,external|um-ma|a-šùr-i-dí-ma|a-na|l3,external_parent,silver_external
extpub__033a163a-4b61-58d2-c916-d47a41212305,extpub__033a163a-4b61-58d2-c916-d47a41212305,2,external|um-ma|a-šùr-i-dí-ma|a-na|l13,external_parent,silver_external
extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e,extpub__fb8112b9-af11-1819-76e1-c9d246f01c8e,2,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__5e116c41-c645-c3c7-a575-4063dc10ea68,extpub__5e116c41-c645-c3c7-a575-4063dc10ea68,1,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96,extpub__a5a019c6-44b3-8621-c5de-d4a2cd138c96,4,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,extpub__fee00b3b-fb3b-cb1b-b361-8dcc6b3183a8,1,external|um-ma|a-šùr-i-dí-ma|a-na|l15,external_parent,silver_external
extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf,extpub__42c7b3db-78ca-4f7e-92a4-7fcf13ccc4bf,4,external|um-ma|a-šùr-i-dí-ma|a-na|l11,external_parent,silver_external
extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06,extpub__d3fa75fa-75bb-cbed-971b-63d781d1eb06,4,external|um-ma|a-šùr-i-dí-ma|a-na|l12,external_parent,silver_external
extpub__4573de40-3986-633e-8697-05d967238095,extpub__4573de40-3986-633e-8697-05d967238095,2,external|um-ma|a-šùr-i-dí-ma|a-na|l10,external_parent,silver_external
extpub__656607e6-57bc-80c8-0b0a-c77036463fdd,extpub__656607e6-57bc-80c8-0b0a-c77036463fdd,3,external|um-ma|a-šùr-i-dí-ma|a-na|l7,external_parent,silver_external
extpub__4c05bddb-667a-5676-4e04-73eba6524501,extpub__4c05bddb-667a-5676-4e04-73eba6524501,1,external|um-ma|a-šùr-i-dí-ma|a-na|l7,external_parent,silver_external
extpub__47d39864-3f95-41bb-9a50-1080224f6e6c,extpub__47d39864-3f95-41bb-9a50-1080224f6e6c,2,external|um-ma|a-šùr-i-mì-tí|èr-ra-ili5|l10,external_parent,silver_external
extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c,extpub__11d2884e-bdda-e507-1bd2-94fdc7ef483c,3,external|um-ma|a-šùr-i-mì-tí|ù|l11,external_parent,silver_external
extpub__b0af711c-fa4a-a967-8ac3-d23c9c7ead85,extpub__b0af711c-fa4a-a967-8ac3-d23c9c7ead85,2,external|um-ma|a-šùr-i-mì-tí|ù|l7,external_parent,silver_external
extpub__6f7565ae-efe0-427d-9f7f-c8f72af0839e,extpub__6f7565ae-efe0-427d-9f7f-c8f72af0839e,1,external|um-ma|a-šùr-i-mì-tí-ma|a-na|l6,external_parent,silver_external
extpub__94ac8294-3c21-53f7-24ed-d634cd2e4b12,extpub__94ac8294-3c21-53f7-24ed-d634cd2e4b12,4,external|um-ma|a-šùr-kà-ší-id-ma|a-na|l5,external_parent,silver_external
extpub__dfbb9356-5533-c828-57f7-07e55e6895a6,extpub__dfbb9356-5533-c828-57f7-07e55e6895a6,1,external|um-ma|a-šùr-kà-ší-id-ma|a-na|l15,external_parent,silver_external
extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d,extpub__bfd3ef8a-69fd-2d25-b92f-ad646713310d,3,external|um-ma|a-šùr-ma-lik|ù|l12,external_parent,silver_external
extpub__5c646f13-d21d-47b4-955b-97a135997e9a,extpub__5c646f13-d21d-47b4-955b-97a135997e9a,1,external|um-ma|a-šùr-ma-lik-ma|a-na|l11,external_parent,silver_external
extpub__f23e9770-0bda-c26e-e4b5-6aa72edcbed5,extpub__f23e9770-0bda-c26e-e4b5-6aa72edcbed5,2,external|um-ma|a-šùr-ma-lik-ma|a-na|l3,external_parent,silver_external
extpub__551987d7-d38e-54f9-6698-1324e676e529,extpub__551987d7-d38e-54f9-6698-1324e676e529,1,external|um-ma|a-šùr-ma-lik-ma|a-na|l4,external_parent,silver_external
extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1,extpub__74a50b22-2148-d51e-00bc-fb06fcfed5a1,2,external|um-ma|a-šùr-ma-lik-ma|ù|l15,external_parent,silver_external
extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384,extpub__e3b0c5fd-47c2-4e3d-91b6-20cce60e5384,3,external|um-ma|a-šùr-mu-ta-bi4-il5-ma|a-na|l9,external_parent,silver_external
extpub__33eb1d6d-f30c-2d53-d5be-6309cb817153,extpub__33eb1d6d-f30c-2d53-d5be-6309cb817153,1,external|um-ma|a-šùr-mu-ta-bi4-il5-ma|a-na|l2,external_parent,silver_external
extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,extpub__02fe500f-2ed5-c5b7-0f8d-9e149e9d655f,3,external|um-ma|a-šùr-na-da|ù|l15,external_parent,silver_external
extpub__f76bc18c-aa3b-1e13-a9ae-6236abfc19e9,extpub__f76bc18c-aa3b-1e13-a9ae-6236abfc19e9,3,external|um-ma|a-šùr-na-da-ma|a-na|l6,external_parent,silver_external
extpub__049e7360-c5c6-4eb4-b79b-62c6ba25902c,extpub__049e7360-c5c6-4eb4-b79b-62c6ba25902c,2,external|um-ma|a-šùr-na-da-ma|a-na|l8,external_parent,silver_external
extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,extpub__1a7b4cb1-a136-5af3-c719-b4c373e1d2b7,1,external|um-ma|a-šùr-na-da-ma|a-na|l9,external_parent,silver_external
extpub__7e14182e-44d3-b132-6010-c118238054dc,extpub__7e14182e-44d3-b132-6010-c118238054dc,2,external|um-ma|a-šùr-na-da-ma|a-na|l15,external_parent,silver_external
extpub__781aade5-d52a-2eff-8e8f-864d0b0eb940,extpub__781aade5-d52a-2eff-8e8f-864d0b0eb940,2,external|um-ma|a-šùr-na-da-ma|a-na|l5,external_parent,silver_external
extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,extpub__b96f7f2a-cf5a-462c-91c4-c6d7b7dbc9d7,3,external|um-ma|a-šùr-na-da-ma|a-na|l15,external_parent,silver_external
extpub__9a51b51d-b0dc-2a86-809b-0cf413824b8a,extpub__9a51b51d-b0dc-2a86-809b-0cf413824b8a,4,external|um-ma|a-šùr-na-da-ma|a-na|l4,external_parent,silver_external
extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,extpub__e333a4ba-2ca8-ec21-1c9f-d3a3343cdc74,1,external|um-ma|a-šùr-{d}utu-ši-ma|a-na|l14,external_parent,silver_external
extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0,extpub__da1f0c98-ecd3-781a-a3be-49616ec33bb0,2,external|um-ma|bu-zu-ta-a|e-nu-be-lim|l14,external_parent,silver_external
extpub__4e62d047-c1f1-0125-5110-48fd42c59f77,extpub__4e62d047-c1f1-0125-5110-48fd42c59f77,2,external|um-ma|bu-zu-ta-a|e-nu-be-lúm|l15,external_parent,silver_external
extpub__a869b0b8-4646-699a-47ab-60265179c52a,extpub__a869b0b8-4646-699a-47ab-60265179c52a,2,external|um-ma|bu-zu-ta-a|ù|l15,external_parent,silver_external
extpub__db307380-fd2a-aa29-e5bc-572029ae1201,extpub__db307380-fd2a-aa29-e5bc-572029ae1201,1,external|um-ma|bu-zu-ta-a-ma|a-na|l12,external_parent,silver_external
extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334,extpub__91290182-26f4-a5d5-dbe1-69cda2d4d334,3,external|um-ma|bu-zu-ta-a-ma|a-na|l14,external_parent,silver_external
extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167,extpub__bd4f3195-9b66-be2e-ff2b-b58548aa5167,4,external|um-ma|bu-zu-ta-a-ma|a-na|l9,external_parent,silver_external
extpub__c5cfad37-9ac0-54c8-89cf-515fefd2cf5d,extpub__c5cfad37-9ac0-54c8-89cf-515fefd2cf5d,1,external|um-ma|bu-zu-ta-a-ma|a-na|l7,external_parent,silver_external
extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d,extpub__6ad88a0a-b347-4edb-a578-28fae23aaa7d,4,external|um-ma|da-dí-a|a-gi-a|l15,external_parent,silver_external
extpub__9c77a673-186e-496e-8077-7d3fb9c3d966,extpub__9c77a673-186e-496e-8077-7d3fb9c3d966,1,external|um-ma|e-la-ma-ma|a-na|l6,external_parent,silver_external
extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273,extpub__e75fba65-eb0d-4cb0-aa27-1a448eba6273,3,external|um-ma|e-na-a-šùr-ma|a-na|l10,external_parent,silver_external
extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334,extpub__48625dcc-fbf2-4b75-b0a0-f5e1e2dec334,1,external|um-ma|en-um-a-šur-ma|a-na|l8,external_parent,silver_external
extpub__a868a675-3e89-4e49-87af-91902ad27347,extpub__a868a675-3e89-4e49-87af-91902ad27347,1,external|um-ma|i-dí-a-šur|{d}iškur-ba-ni|l15,external_parent,silver_external
extpub__7a4e868c-0cf6-6aab-332a-50ec3a61b9a3,extpub__7a4e868c-0cf6-6aab-332a-50ec3a61b9a3,4,external|um-ma|i-li-a-ma|ù|l7,external_parent,silver_external
extpub__532393bc-cbff-40e9-833f-54ec019e6b5b,extpub__532393bc-cbff-40e9-833f-54ec019e6b5b,3,external|um-ma|i-li-a-ma|ù|l15,external_parent,silver_external
extpub__2ee9435f-f6a6-4f42-a879-9aaeef5eea15,extpub__2ee9435f-f6a6-4f42-a879-9aaeef5eea15,1,external|um-ma|il5-ba-ni-ma|a-na|l7,external_parent,silver_external
extpub__5e382cf3-f9c1-4336-991d-5227fc9bcb65,extpub__5e382cf3-f9c1-4336-991d-5227fc9bcb65,4,external|um-ma|il5-mì-tí-ma|a-na|l7,external_parent,silver_external
extpub__eb1f6643-2f42-4b06-b027-a69079109619,extpub__eb1f6643-2f42-4b06-b027-a69079109619,3,external|um-ma|im-dì-dingir|en-nam-be-lúm|l15,external_parent,silver_external
extpub__3d7a4ce7-e2e6-4854-b816-0bb6056143da,extpub__3d7a4ce7-e2e6-4854-b816-0bb6056143da,1,external|um-ma|im-dì-dingir-ma|a-na|l14,external_parent,silver_external
