asset_id,oare_id,source_kind,transliteration,remove_reason
published_source_only::7adf9b19-31fc-4f9a-b9fa-dc4815e0f428,7adf9b19-31fc-4f9a-b9fa-dc4815e0f428,published_source_only,<gap> a-na en-nam-a-šùr ú a-la-ḫi-im me-er-e ša-lim-a-šùr <gap>,published_duplicate
published_source_only::7b05ef05-e0c2-4123-905a-da6d2c3301eb,7b05ef05-e0c2-4123-905a-da6d2c3301eb,published_source_only,1 DUG GIG 2 DUG ba-pì-ru-um 1 ma-na URUDU 1 ma-na KI pè-ru-wa a-ṣé-er ṭup-pì-šu lá ṭá-ḫu-ú 1 DUG ŠE-um 0.5 DUG GIG KI šu-mì-a-wi 2 na-ru-uq ŠÀ.BA 2 DUG ar-ša-tim KI ší-li-ú-ma-an ú wa-lá-a,published_duplicate
published_source_only::7c2e8e37-0597-4646-9d58-d6684cef6e60,7c2e8e37-0597-4646-9d58-d6684cef6e60,published_source_only,9 GÍN KÙ.BABBAR i-nu-mì a-na a-lim{ki} en-na-sú-in DUMU ku-bi-ku a-dí-šu-um,val_overlap
published_source_only::7c9118c9-5721-4718-af30-0fb00710c0bd,7c9118c9-5721-4718-af30-0fb00710c0bd,published_source_only,i-nu-mì ku-ra ša-lim-a-šùr a-na ba-áb DINGIR-lim a-šu-mì KÙ.BABBAR ša ta-pá-ú-tim ša tù-um-li-a-i-um ḫa-bu-lu-ni-ma ú-šé-ri-da-šu-ni a-la-ḫu-um iš-tí be-el ed-ma-tim i-na ba-áb DINGIR-lim i-zi-iz a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš i-dí-ni-a-tí-ma ṭup-pá-um IGI GÍR ša a-šùr ba-áb DINGIR-lim ni-dí-in IGI a-ku-za IGI MAR.TU-ba-ni IGI bu-zu-zi-im IGI lá-qé-ep,published_duplicate
published_source_only::7cc68d9d-b204-4558-af32-1c8b2f6edd64,7cc68d9d-b204-4558-af32-1c8b2f6edd64,published_source_only,3 GÍN KÙ.BABBAR lá-qé-ep DUMU šu-a-šur 2 GÍN ku-zi-zi-a 3 GÍN en-nam-a-šùr DUMU e-lá-ma 5 GÍN a-lá-ḫu-um ni-a-um 50 NINDA 1 DUG Ì.GIŠ en-na-num DUMU am-ri-a 30 NINDA 1 DUG ma-ma-ḫi-ir 20 NINDA 1 DUG ta-ri-iš-ma-tum 10 NINDA ki-ru-um a-ša-at ku-ku-wa,published_duplicate
published_source_only::7d68ad7e-c614-4087-880e-666eca930a18,7d68ad7e-c614-4087-880e-666eca930a18,published_source_only,i-na 51 TÚG šu-ru-tim ša i-dí-sú-in 8 TÚG i-na li-wi-tim 5 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pu-lu-šum 4 TÚG a ší-mì-im ší-tí TÚG-tí-šu 34 TÚG šu-ru-tim i-na 47 ku-ta-ni qá-du-um ta-ad-mì-qá-tí-šu ša i-dí-sú-in 2 TÚG ni-is-ḫa-tum ù 7 GÍN KÙ.BABBAR i-na-pá-al 4 TÚG a ší-mì-im 41 ku-ta-nu-šu iz-ku-ú-nim,published_duplicate
published_source_only::7d9a743f-d211-4afa-a173-347c5b4731a3,7d9a743f-d211-4afa-a173-347c5b4731a3,published_source_only,KIŠIB <gap> KIŠIB <gap> a-na <gap> ù ša-li-ma a-ša-at ir-ma-a-šur,val_overlap
published_source_only::7e525e12-c226-4c00-9c6e-de303e676771,7e525e12-c226-4c00-9c6e-de303e676771,published_source_only,a-na a-šùr-ma-lik ší-ša-ra IŠTAR-lá-ma-sí ù a-šùr-dan qí-bi-ma um-ma ša-lim-a-šùr-ma 10 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a <gap> na-áš-a-ku-nu-tí <gap> ṭup-pá-am <gap> ú-lá né-pá-áš tí <gap> a-<gap> ma-<gap>-ku <gap> šu-ut-ma <gap> a-ḫa-ma 0.5 ma-na <gap>-3 na-ru-uq ŠE-am-<gap> ú GIG 1 SÌLA Ì.GIŠ sà-ar-dam i ra-mì-ni-a a-dí-šu-um um-ma a-tí-na-ma ḫa-ra-ni <gap> a-na KÙ.BABBAR a-nim ú-ṭá-tám ša-ma-ni-ma a-na É e-ri-šu-<gap> lá e-ra-ba-am <gap> ù i-na a-lá-ki-a <gap> ú-ṭá-at-ki-na lu-ta-e-ra-ki-na-tí tí-ir-ta-ku-nu da-mì-iq-tám i-na pá-ni-a li-li-kam-ma li-ba-am di-na-nim,published_duplicate
published_source_only::7f07c336-1137-46a3-a7d2-7d68fb790132,7f07c336-1137-46a3-a7d2-7d68fb790132,published_source_only,a-na a-lá-ḫi-im ú dam-qá-a KIŠIB ša-ta-na,published_duplicate
published_source_only::7f3cfb07-5a7d-4ec5-9a57-2ccb507cc973,7f3cfb07-5a7d-4ec5-9a57-2ccb507cc973,published_source_only,<gap>,published_duplicate
published_source_only::7feccfe6-1c7e-4c56-8cb0-992bd1703cba,7feccfe6-1c7e-4c56-8cb0-992bd1703cba,published_source_only,KIŠIB a-ta-li KIŠIB ki-kà-ar-ša-an KIŠIB šu-bi4-a-aḫ-šu KIŠIB šar-ni-kà-an DUMU šu <gap> KIŠIB ḫa-ar-ša-a KIŠIB dí-ik-šar DUMU du-du-li KIŠIB ší-ša-aḫ-šu-šar a-ší-tí-šu KIŠIB ša-ri-ú-ma-an 6 na-ru-uq ŠE-am i-ṣé-er šar-ni-kà-an ḫa-ar-ša-a me-er-i-šu dí-ik-šar ší-ša-aḫ-šu-šar a-ší-tí-šu ša-ri-ú-ma-an ù šé-wi-iš-me-i me-er-i-šu ša-ra-bu-nu-wa i-šu ŠE-am i-na ḫa-ar-pì i-na DUG-tim ša pè-ru-wa i-na kà-ni-iš i-ma-du-du <gap>-a-ma a-<gap> ù ša BI TA ZU <gap> ŠE-um i qá-qá-ad šál-mì-šu-nu ke-ni-šu-nu ra-ki-is,published_duplicate
published_source_only::80dad648-ee25-4749-bf50-3af9cc1ffcac,80dad648-ee25-4749-bf50-3af9cc1ffcac,published_source_only,<gap>,published_duplicate
published_source_only::81f1a9f0-544f-4939-8510-2128c98764b7,81f1a9f0-544f-4939-8510-2128c98764b7,published_source_only,1 SÌLA Ì.GIŠ ša ḫa-ḫi-im <gap> ri-iš-tám <gap> ša 2 GÍN.TA i-na li-bi a-zu-ta-a-a DUMU e-me-me iš-tí pá-nim-ma ú-šé-ba-lam IGI šu-IŠTAR,published_duplicate
published_source_only::821b6253-72c8-43a5-93e1-0b40b5f9a7fb,821b6253-72c8-43a5-93e1-0b40b5f9a7fb,published_source_only,1 ki-ra-am a-šur-na-da 1 ki-ru-um <gap> ša-lim-be-li <gap>-áš-tí <gap> zi-a,published_duplicate
published_source_only::83bcd693-613c-4609-83cb-4a44f36c5b19,83bcd693-613c-4609-83cb-4a44f36c5b19,published_source_only,KIŠIB sú-en-na-da DUMU e-nam-a-šùr a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-ma IGI GÍR ša a-šùr ší-bu-tí a-dí-in šu-ku-bu-um DUMU a-šur-i-dí ù i-dí-IŠTAR DUMU a-šur-na-da tap-pá-ú-a,published_duplicate
published_source_only::83ee44e8-64b8-4282-971d-98c0543746c9,83ee44e8-64b8-4282-971d-98c0543746c9,published_source_only,<gap>,published_duplicate
published_source_only::84090ed2-3c4c-44b0-a94e-359bd168b5a3,84090ed2-3c4c-44b0-a94e-359bd168b5a3,published_source_only,10 ma-na KÙ.BABBAR ù 0.5 ma-na KÙ.GI ša iš-tù bu-ru-uš-ḫa-dum ma-nu-ú ub-lá-ni ù 3.5 ma-na KÙ.BABBAR a-na-ku ú-ra-dí-šu-ma ŠU.NÍGIN 13.5 ma-na KÙ.BABBAR ù 0.5 ma-na KÙ.GI ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a-na ma-nu-ú DUMU kà-bi4-a áp-qí-id-ma a-na a-lim{ki} a-na me-ra-lí ù a-šur-e-mu-qí ú-bi-il5 IGI PUZUR4.SA.TU ù a-mur-a-šur DUMU šu-sú-en6 IGI a-mur-lu-sú 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-a a-na ḫa-na-na-ri-im ù da-dí-a ma-nu-ú ú-bi4-il5 IGI PUZUR4.SA.TU IGI DUMU lá-qé-ep DUMU ub-ḫa-ki-im,published_duplicate
published_source_only::84183318-0d21-4f37-96d0-a30811e06873,84183318-0d21-4f37-96d0-a30811e06873,published_source_only,25 áb-na-tum iš-tí e-na-aḫ-DINGIR 40 áb-na-tum iš-tí ku-ša-ra-a,val_overlap
published_source_only::842f390f-7848-46b8-b9c1-86cadb3ee753,842f390f-7848-46b8-b9c1-86cadb3ee753,published_source_only,a-na en-nam-a-šur qí-bi-ma um-ma a-lá-ḫu-um-ma a-ḫi a-ta a-ma-kam iš-tù a-wa-tù-um i-ba-tù-qú-ni tí-ir-ta-kà li-li-kam-ma a ma-lá tí-ir-tí-kà le-pu-uš a-ṣé-er ANŠE a-ni-ú-tim 3 ANŠE ù ṣú-ḫa-ri šé-ri-a a ma-lá té-er-tí-kà le-pu-uš,published_duplicate
published_source_only::8490e8ed-542f-4108-8bb0-63845b166fde,8490e8ed-542f-4108-8bb0-63845b166fde,published_source_only,a-num-ḫi-ir-wi,published_duplicate
published_source_only::8549c8f2-0921-480b-ae02-8a91c0b8fd5a,8549c8f2-0921-480b-ae02-8a91c0b8fd5a,published_source_only,<gap>,published_duplicate
published_source_only::8597f793-fd5a-4b97-a812-b4d292031227,8597f793-fd5a-4b97-a812-b4d292031227,published_source_only,i-na ša-pá-at na-ri-im iš-tí-in e-me-ra-am a-qí-i iš-tí-in i-na ur-šu-ú a-na IŠTAR be-lá-at kà-le-ta a-qí-i iš-tí-in i-na ma-ma ILLAT-tum iq-be-ma a-qí-i 15 GÍN AN.NA a-na e-ri-qí-im áš-qúl,published_duplicate
published_source_only::870b143f-9c29-499b-8c6e-c0ed2be5eea8,870b143f-9c29-499b-8c6e-c0ed2be5eea8,published_source_only,ṭup-pu-ú ša ni-iš a-lim{ki} ku-nu-uk ba-ší,published_duplicate
published_source_only::881c910a-8196-4468-867b-fdccb92ebd0a,881c910a-8196-4468-867b-fdccb92ebd0a,published_source_only,1 ma-na 2 GÍN AN.NA šu-ku-bu-um iḫ-bu-lam ta-aḫ-sí-is-tum a-ni-tum ar-ki-at,val_overlap
published_source_only::88a16360-203b-4433-a7de-00ff8c3d7880,88a16360-203b-4433-a7de-00ff8c3d7880,published_source_only,e-lá-ma ú ga-al-dá-a ni-kà-sí i-sí-ú-ma lu ú-ku-ul-tù-šu lu ga-am-ru-um ša ḫa-ra-nim mì-ma šu-um-šu ba-tí-iq 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu iš-tù ḫa-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA i-na ITU.KAM-im a-na 1 ma-na-im ú-ṣa-áb ITU.KAM ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki} it-mu-ma IGI ša-lim-{d}IŠKUR IGI lá-qé-pí-im IGI a-mur-{d}UTU IGI e-zé-e ṭup-pu-um ša bé-ú-lá-ti-šu a-ḫa-ma i-ba-ší,published_duplicate
published_source_only::89179664-b4a9-43ac-b8a7-b94e9a4dae28,89179664-b4a9-43ac-b8a7-b94e9a4dae28,published_source_only,a-na pí-la-aḫ-IŠTAR DUMU a-šùr-SIPA ú a-mur-IŠTAR ni-a-im KIŠIB en-um-a-šùr DUMU ša-lim-a-šùr,published_duplicate
published_source_only::89b3ddad-7210-442d-b4e5-192b36f840d5,89b3ddad-7210-442d-b4e5-192b36f840d5,published_source_only,2 ma-na KÙ.BABBAR ki-ma 4 ma-na KÙ.BABBAR lá ku-nu-ku ša qí-ip-tim <gap> ša iš-tí e-<gap> al-qé-ú <gap> a-na-ku <gap> a-da-a-<gap> i-dí mu <gap> ú ra <gap> e <gap> na-pá-ḫi-im IGI e-na-sú-in DUMU a-ga <gap> ḫu bu li <gap>,published_duplicate
published_source_only::8c737557-7e47-4193-a739-13e261a9ea99,8c737557-7e47-4193-a739-13e261a9ea99,published_source_only,0.5 ma-na 3 GÍN KÙ.BABBAR ší-im a-ma-tim i-na li-bi <gap>-an i-na tù-wa-ri-šu KÙ.BABBAR i-ša-qal,published_duplicate
published_source_only::8e4f43fb-9b4f-4b36-a9ec-d317be6aad1b,8e4f43fb-9b4f-4b36-a9ec-d317be6aad1b,published_source_only,15 GÍN KÙ.BABBAR iš-tù ḫa-muš-tim ša <gap> ITU.KAM áb-ša-ra-ni É DAM.GÀR 1 GÍN.TA a ṣí-ib-tim al-qé-ma a-dí-šu-um 0.5 GÍN KÙ.BABBAR a-ḫa-ma ú-ku-ul-tí ÌR a-šar ú-kà-i-lu-šu-ni a-dí-in ur-ki-tám ÌR i qá-tí ú-ṣú-ur-pì-a-šur e-bu-ut-ma 3 GÍN KÙ.BABBAR a-na É nu-a-im áš-qúl ÌR ú-šé-ṣí-am GÉME-tám ša ṣú-ḫa-ar-tim ša i-dí-in kà-ri-im ta-da-nam lá qá-bi-ú-ni ú-ṣú-ur-pì-a-šur ú-da-bi-sí-ma it-bi-ma i-lá-ak,published_duplicate
published_source_only::925ebf7b-984d-4173-8fe2-814fdb3520f5,925ebf7b-984d-4173-8fe2-814fdb3520f5,published_source_only,<gap> GÍN KÙ.BABBAR i li-bi e-wa-ri-mu-ša 10 GÍN KÙ.BABBAR i li-bi a-mur-IŠTAR 10 GÍN KÙ.BABBAR i li-bi a-lu-wa 7.5 GÍN KÙ.BABBAR i li-bi ki-zi 16.5 GÍN KÙ.BABBAR i li-bi ú-šu-ḫa-ta 13.5 GÍN KÙ.BABBAR i li-bi a-ra-ša i-na ša tù-ùḫ-tù-ḫa-ni i-ša-qal,published_duplicate
published_source_only::927caef1-8903-4be7-ba6a-06d40b5f3441,927caef1-8903-4be7-ba6a-06d40b5f3441,published_source_only,lu-lu en-nu-um-be-lúm pu-šu-ki-in sá-sí-a en-um-a-šùr DUMU a-ni-nim a-lá-ḫu-um DUMU sú-kà-li-a i-dí-ku-bu-um DUMU a-šùr-ma-lik ú-ṣú-ur-ša-a-šùr DUMU a-gu-a i-lá-áš-ra-ni {d}EN.LÍL-ba-ni DUMU za-za a-ba-sí-a DUMU {d}li-i-ba-a a-ku-ku tù-ur-a-šùr DINGIR-na-da DUMU a-šùr-na-da sú-in-na-da mì-ma a-wi-lu a-ni-ú-tum i-na pu-ùḫ-ri-im i-na kà-ri-im bu-ru-uš-ḫa-dim uš-bu-ú um-ma šu-nu-ma ṣú-ba-tám šu-um-šu mì-ma a-na ú-ší-na-lam lá ta-da-an,published_duplicate
published_source_only::934614c3-ecfc-4ecd-897c-78ce45c055d6,934614c3-ecfc-4ecd-897c-78ce45c055d6,published_source_only,<gap> ù sà-ḫe-er-tám ša ḫa-tim a-na ḫa-ra-an sú-ki-nim a-na e-ra-bi-ni li ik nim Ì.GIŠ sà-ar-dam bi ma tù-ub-ša <gap> le-qé-a-nim a-dí <gap> lá tù-us-tí-<gap> ba-ni-<gap> li-<gap> ta-aḫ-sí-sà-tí-ku-nu le-qé-a-ni-ma,published_duplicate
published_source_only::93e5cc0e-f71b-4198-8f41-3ca958ef74c0,93e5cc0e-f71b-4198-8f41-3ca958ef74c0,published_source_only,62 ku-ta-ni a-na ir-i-bi-im ù šé-ep-IŠTAR e-zi-ib ŠÀ.BA 30 ku-ta-ni a-na šu-pu-nu-ma-an ni-dí-in 5 TÚG a-na ra-dí-im iš-ḫi-a-ni-tí-im 11 ku-ta-ni i-na na-ru-qá-tim du-ur-kà-ma a-šu-mì da-dí-a e-ez-ba a-dí tí-ir-tí i-lá-kà-ni ší-tí ku-ta-ni-a 16 TÚG i-ší-tù-nim wa-ar-ki-a-ma a-na ší-tí-im ma-lá ta-du-nu-šu-ni a-ṣé-ri-a šé-bi-lá-šu-nu,published_duplicate
published_source_only::94f7e675-296b-44cb-97d7-beac1af4037d,94f7e675-296b-44cb-97d7-beac1af4037d,published_source_only,10 GÍN KÙ.BABBAR ša a-lá-ḫi-im i li-be a-ni-na,published_duplicate
published_source_only::9519f8d6-02cb-4d7d-b71b-9ccef82299e5,9519f8d6-02cb-4d7d-b71b-9ccef82299e5,published_source_only,KIŠIB a-šùr-ma-lik DUMU DINGIR-ba-ni KIŠIB a-la-ḫi-im DUMU i-na-aḫ-DINGIR KIŠIB a-mur-IŠTAR DUMU mì-šu-GAL KIŠIB a-gu-a KIŠIB i-dí-a-bi-im ša 24 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-a-bi-im a-šùr-be-el-a-wa-tim i-šu-ú iš-tù ḫa-mu-uš-tim ša li-ba-a ù ì-lí-iš-tí-kál a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA a-na ma-na-im i-na ITU.1.KAM ú-ṣa-áb šu-ma ṭup-pu-šu i-lá-pu-tù 6 ma-na KÙ.GI šu-mì a-šùr-be-el-a-wa-tim i-lá-pá-at,published_duplicate
published_source_only::955e1819-2798-445a-95d4-a98addd3d2f7,955e1819-2798-445a-95d4-a98addd3d2f7,published_source_only,18 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-sú-in pu-šu-ke-in i-šu iš-tù ḫa-muš-tim ša šu-ku-bu-um ú kur-ub-IŠTAR a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma i u4-me-šu ma-al-ú-tim lá iš-qú-ul 1.5 GÍN.TA a-na 1 ma-na-im i ITU.KAM ú-ṣa-áb ITU.KAM ša sá-ra-tim li-mu-um ša qá-tí i-dí-a-bi4-im IGI e-dí-na-a IGI i-ku-pì-a-šùr,published_duplicate
published_source_only::969e0125-51f3-41f1-8909-ed3056f3a4b7,969e0125-51f3-41f1-8909-ed3056f3a4b7,published_source_only,la-ma-sí ù me-er-ú šu-ku-bi-im iṣ-bu-tù-ni-a-tí-ma a-wa-tí-šu-nu nu-ga-me-er-ma lu a-na KÙ.KI lu a-na KÙ.BABBAR lu a-na ṣí-ba-sí lu a-na ú-tù-ub-tí É-bé-tim me-er-ú šu-ku-bi-im a-na la-ma-sí ù-lá i-tù-ru-ú ù la-ma-sí a-na me-er-e šu-ku-bi-im ù-la ta-tù-a-ar a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI MAR.TU-ba-ni IGI IŠTAR-pí-lá-aḫ IGI a-de8-lá-at IGI a-šùr-mu-ta-bi-il5 IGI šu-ma-li-ba-a-šùr IGI en-na-nim,published_duplicate
published_source_only::971b1244-cab0-40cc-bffd-6d6499bc7fe3,971b1244-cab0-40cc-bffd-6d6499bc7fe3,published_source_only,1 GÚ 1 ma-na 1 GÍN KÙ.BABBAR ù 1 ma-na 1 GÍN KÙ.GI qá-qá-sú ma-sà-a-am ù 3 ma-na KÙ.GI ša-am-ša-am ik-ri-bi a-na a-šùr ḫa-bu-lá-ku a-na iš-ta-ar a-šu-ri-tim qá-at-ni-tim ù dí-me-tim ù-re-e ik-ri-be ḫa-bu-lá-ku a-na a-nu-ni-tim ú-ra-am ḫa-bu-lá-ku 0.5 ma-na KÙ.BABBAR ni-is-ḫa-tim a-na a-šur ḫa-bu-lá-ku,published_duplicate
published_source_only::9784101f-b511-4813-82af-114c9b77f9b1,9784101f-b511-4813-82af-114c9b77f9b1,published_source_only,<gap>-bi i-ṣé-er <gap>-ší-a a-lá-ḫu-um i-šu a-na ḫa-ar-pè-e a-ni-ú-tim i-ša-qal IGI wa-al-dí-DINGIR,published_duplicate
published_source_only::9849cc60-cece-4a3c-b1d6-f4dabd720288,9849cc60-cece-4a3c-b1d6-f4dabd720288,published_source_only,<gap> a-na a-lá-ḫi-im pì-qí-id-ma a-ṣé-er DAM.GÀR lu-ub-lam ù ki-ma i-a-tí IGI 3 DUMU um-me-a-nim qá-at-kà šu-ku-un,published_duplicate
published_source_only::9864ddf0-99b1-4eae-855c-d33288497f81,9864ddf0-99b1-4eae-855c-d33288497f81,published_source_only,1 TÚG <gap> lu-bu-šu-um i li-bi i-ku-pí-a DUMU a-šùr-ba-ni i-na wa-aḫ-šu-ša-na a-dí-šu-um,published_duplicate
published_source_only::99923b12-2acd-4eb4-9e1a-56b85c475a76,99923b12-2acd-4eb4-9e1a-56b85c475a76,published_source_only,um-ma kà-ru-um kà-ni-iš-ma a-na kà-ar kà-ar-ma ú wa-bar-ra-tim a-dí tù-ùḫ-pí-a qí-bi-ma ku-li-a ší-pár-ni a-na ta-ʾi-tim ša-pí-ir 2-ší-na mu-qá-ri-bé dí-na-šu-ma kà-ru-um a-na kà-ri-im li-ip-qí-sú lá tù-ša-as-ḫa-ra-šu ša i-na mu-qá-ri-be ta-bi-ra šu-ma a-lá-kam iš-tí ku-li-a lá i-mu-ú kà-sí-a-šu-ma šé-ri-a-ni-šu,val_overlap
published_source_only::9a208f3b-1cbb-43a6-b870-566abe5ea9a1,9a208f3b-1cbb-43a6-b870-566abe5ea9a1,published_source_only,um-ma i-ku-pí-a-ma a-na a-lá-ḫi-im qí-bi-ma i pá-ni-tim am-tám a-na bu-zi-a DUMU a-sà-a a-dí-in-ma a-ṣé-ri-kà ub-lam am-tám ú-lá i-dí-na-kum-ma i-tù-ra-ma a-na-kam a ší-im am-tim 0.5 ma-na 5 GÍN KÙ.BABBAR ṭup-pu-šu al-pu-ut a-ḫi a-ta a-ma-kam i-na <gap> a-<gap> KÙ.BABBAR <gap>-ma <gap>-a-am-ma <gap> i-na <gap>,published_duplicate
published_source_only::9a585adf-da4f-4230-badf-3c7abe1fcb3a,9a585adf-da4f-4230-badf-3c7abe1fcb3a,published_source_only,a-nu-pí-a ki-ma me-er-e šál-ma-a-šùr a-na ga-al-ga-li-a ù ḫa-ar-šu-nu-ma-an iṣ-ba-at-ni-a-tí-ma ṭup-pá-am ša 10 ma-na KÙ.BABBAR ša ḫu-bu-li-šu-nu iš-me-ú um-ma a-nu-pí-a-ma ṭup-pu-um la ku-nu-ku-kà um-ma ga-al-ga-li-a-ma ku-nu-ku-a um-ma a-nu-pí-a-ma me-er-ú me-tim né-nu lu a-na šál-ma-a-šùr KÙ.BABBAR ta-áš-qú-ul lu a-na me-er-e šál-ma-a-šùr ta-áš-qú-ul a-na a-né-e-ma ru-a-am um-ma ḫa-ar-šu-nu-ma-an-ma KÙ.BABBAR a-na-ku ša ṭup-pí-ni šál-ma-a-šùr ú-ša-bi a-na i-id a-ša-kà-na-ku-nu-tí,val_overlap
published_source_only::9acfafca-2b90-45a9-a25d-7343fc6a6859,9acfafca-2b90-45a9-a25d-7343fc6a6859,published_source_only,<gap>,published_duplicate
published_source_only::9b56fbff-c9c7-4799-91fb-94a8006e66f4,9b56fbff-c9c7-4799-91fb-94a8006e66f4,published_source_only,12 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-ḫa-ma 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ik-ri-bu ša a-šur ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-na kà-ar-wa-a ni-ip-qí-id IGI a-šur-ma-lik DUMU a-lá-ḫi-im IGI {d}IM.GAL DUMU bu-zi,published_duplicate
published_source_only::9c7e32b3-fc22-41cb-a43a-60cd04266022,9c7e32b3-fc22-41cb-a43a-60cd04266022,published_source_only,10 GÍN KÙ.BABBAR iš-tí ma-ma-ḫi-ir i-na ri-ik-sí-im 2 GÍN KÙ.BABBAR al-pu-ut,val_overlap
published_source_only::9d785f0e-87be-42b5-bf16-baf45957a7be,9d785f0e-87be-42b5-bf16-baf45957a7be,published_source_only,KIŠIB la-ma-sí a-na en-nam-a-šur ù a-lá-ḫi-im,published_duplicate
published_source_only::9eafe4be-f048-4e63-9a26-55ed28315103,9eafe4be-f048-4e63-9a26-55ed28315103,published_source_only,<gap>,published_duplicate
published_source_only::a1251a33-431a-401a-b678-d8b20181ddda,a1251a33-431a-401a-b678-d8b20181ddda,published_source_only,4 me-at sí-pá-ra-tum 18 šé-na-tum 34 šé-na-tum ša ṣú-ùḫ-ri-im a-na 15 šé-ri-šu ma-ar-šu a-na 2 ší-ni-šu ša za-ak-ri-im 10 ku-li-ta-nu 30 mu-uš-ṭá-tum 0.5 SÌLA sà-ar-dum mì-ma a-nim a-na a-bi-ni en-um-a-šur ú a-lá-ḫu-um i-dí-nu,published_duplicate
published_source_only::a168b93f-1b87-4347-ba6e-13046899627e,a168b93f-1b87-4347-ba6e-13046899627e,published_source_only,a-na DAM.GÀR-ri-im ù e-lá-lí KIŠIB in-ba-a-šùr mì-šu ša ma-tí-ma té-er-ta-kà lá i-lá-kam,published_duplicate
published_source_only::a1d9a827-0894-4474-9075-9cf1ebbb9d43,a1d9a827-0894-4474-9075-9cf1ebbb9d43,published_source_only,4 GÍN KÙ.BABBAR li-tí i-ṣé-er a-šur-ta-ak-lá-ku DUMU a-a-a šu-be-lúm i-šu iš-tù ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù e-me-me a-na ITU.KAM i-ša-qal šu-ma i-na ú-mì-šu ma-al-ú-tim lá iš-qúl 22.5 ŠE KÙ.BABBAR i-na ITU.KAM ú-ṣa-áb li-mu-um a-šur-na-da IGI a-šur-i-dí,published_duplicate
published_source_only::a1f0269a-c1d6-44bf-8ceb-1cd699399cef,a1f0269a-c1d6-44bf-8ceb-1cd699399cef,published_source_only,a-ḫa-ma 6 na-ru-uq ŠE.TA mì-iš-lam GIG mì-iš-lam ŠE-am iš-tí wa-li-iš-ra 1 e-me-ra-am ù 30 NINDA IGI ku-ša-ra IGI a-zu,published_duplicate
published_source_only::a293da81-13a8-9681-9108-ce44a3174190,a293da81-13a8-9681-9108-ce44a3174190,published_source_only,<gap>,published_duplicate
published_source_only::a29b216a-add3-4283-84ca-bff12accbc20,a29b216a-add3-4283-84ca-bff12accbc20,published_source_only,iš-tù ša-lá-tù-wa-ar KÙ.BABBAR a-na a-lim{ki} a-ta-na-ší a-li-ik šu <gap>,published_duplicate
published_source_only::a2a4670a-e3a6-45e7-a1fd-bb8d7ce18334,a2a4670a-e3a6-45e7-a1fd-bb8d7ce18334,published_source_only,<gap> 2 ší-na <gap>-a a-<gap> ku-nu-ki ša ḫa-nu <gap> a-na-ku <gap> i-na tí-me-el-ki-a a-na a-lá-bi-im DUMU a-šur-e-mu-qí e-zi-ib tí-ir-ta-kà a-ṣé-er a-lá-bi-im li-li-ik-ma TÚG li-dí-na-kum,published_duplicate
