asset_id,oare_id,source_kind,genre_label,transliteration,source_word_len
trainfold_source_only::ade432ba-cc43-47a5-8a8a-939ffb3a48c5,ade432ba-cc43-47a5-8a8a-939ffb3a48c5,trainfold_source_only,trainfold_parallel,a-na e-lam-ma qí-bi-ma um-ma šu-be-lúm-ma DUMU.MÍ a-šur-dan DUMU zi-zi-im ra-bi₄-ṣa-am iš-tù a-lim{ki} ta-aṣ-ba-at-ma ú-ṣa-am a-ma-kam wa-ša-áb šu-ma KÙ.BABBAR lu URUDU ša ú-šé-lá-ku-ni ší-ma-am a-dí-ni la ta-áš-a-am KÙ.BABBAR šé-ṣí-ma a-šar ku-wa-tí lí-ib-ší šu-ma ma-ma-an a-na KÙ.BABBAR ṣa-ba-tim ir-ta-ag-ma-kum KÙ.BABBAR KÙ.BABBAR kà-ri-im šu-ma a-na am-tim ú-la É-tí ú-ṭá-ḫi be-tù ù a-ma-tum ša a-wi-il₅-tim a-na ni-ší a-wi-il₅-tim qí-ib-a-ma iš-tí-šu-nu le-ta-wu,57
trainfold_source_only::ae3c9a62-b6cf-4613-b686-d724bb6e0001,ae3c9a62-b6cf-4613-b686-d724bb6e0001,trainfold_source_only,trainfold_parallel,13 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-a-bi₄-im a-mur-IŠTAR ù a-šur-i-mì-tí i-šu-ú iš-tù ḫa-mu-uš-tim ša kàr-ri-a a-na 36 ḫa-am-ša-tim i-ša-qal šu-ma la iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM-im a-na ma-na-im ú-ṣa-áb IGI a-šur-e-mu-qí IGI en-nam-a-šur DUMU me-na-a,34
trainfold_source_only::ae7c2347-7fb2-4c22-93a2-6ca83768fa80,ae7c2347-7fb2-4c22-93a2-6ca83768fa80,trainfold_source_only,trainfold_parallel,um-ma ša-lim-a-šùr a-na i-dí-a-bi₄-im en-na-nim i-na-aḫ-DINGIR a-dí-da en-um-a-šùr a-lá-ḫi-im ù a-mur-IŠTAR qí-bi₄-ma <gap> a-ḫu-ú-a be-lu-ú-a a-tù-nu ḫu-sà-ru-um ik-ri-bu ša a-šùr ḫa-al-qú i-na ša-ḫa-at ra-bi₄-ṣí-im ù ṣú-ḫa-ri-im i-zi-za-ma ṭup-pá-am ša dí-in a-lim{ki} kà-ra-am ša-áš-me-a-ma a ma-lá dí-in a-lim{ki} <gap> ba-tí-qum ḫu <gap> in <gap> ni ta <gap> dí-in <gap> ú a-li MAŠKIM i-pá-li-lu lu-ta-me ú ú-nu-tám lu-na-dí-id a-ḫu-ú-a be-lu-a a-tù-nu i-dí-ku-nu dí-na-ma gi-mì-lam i-ṣé-er a-šùr ù i-ṣé-ri-a šu-uk-na ù šu-ma ḫa-ra-an sú-ki-nim en-na-sú-in e-tí-tí-iq kà-ra-am mu-ùḫ-ra-ma a-re-eš ra-bi₄-ṣí-im ša a-lim{ki} ší-ip-ru-um ša kà-ri-im iš-tí ra-bi₄-ṣí-im le-tí-iq-ma a-li en-na-sú-in wa-áš-bu a ma-lá dí-in a-lim{ki} <gap>,93
trainfold_source_only::ae7d5f93-6fe0-4a44-9717-bcab4a2d7b3f,ae7d5f93-6fe0-4a44-9717-bcab4a2d7b3f,trainfold_source_only,trainfold_parallel,a-na a-lá-ḫi-im a-ni-na a-šur-ma-lik pé-ru-a a-zi-ta-ri-a a-zu-ul ù mu-a-ni-kà qí-bi-ma um-ma zu-ku-a-ma ṭup-pá-am ḫa-ar-ma-am ša 1.6666 ma-na KÙ.BABBAR ša ḫu-bu-ul <gap>-zi a-ša-at <gap> ma-na KÙ.BABBAR a ma-at <gap> ta-al-qé 0.8333 ma-na KÙ.BABBAR <gap> i-na li-bi-šu 0.3333 ma-na a-ḫa-ma li-dí-na-ku-nu-tí-ma <gap> ma-na KÙ.BABBAR ṭup-pá-áš-nu <gap> a ṭup-pí-šu-nu <gap> u₄-me-e <gap> li-dí-na-ku-nu-tí-ma <gap> a-na-ku al-qé <gap> 0.6666 ma-na 5 GÍN KÙ.BABBAR a-li-li <gap> GÍN KÙ.BABBAR ú ta-zi-za am-tí <gap> KÙ.BABBAR 0.5 ma-na 5 GÍN KÙ.BABBAR a ku-bu-ur ú-ṭí-tí-im i-ša-qú-lu <gap> KÙ.BABBAR a-na ša-ni-tim ša-tim i-ša-qú-lu 5 na-ru-uq ŠE-im a ṣí-bi-it ni-ga-lim i-da-an ṭup-pá-am ša 0.5 ma-na KÙ.BABBAR ú 5 na-ru-uq ŠE-im i qá-qá-ad a-ší-tí-šu ú šu-a-tí lu-up-ta mì-iš-lam ar-ša-tum ṭup-pá-am ša 0.3333 ma-na 2.5 GÍN KÙ.BABBAR ša ḫu-bu-ul a-ša-at šu-li-ma-an lu-ur-me-a ú ḫa-šu-i-li ú me-er-e-ša,123
trainfold_source_only::aeaf09ae-c57d-4206-acb2-3d9a687cbbc4,aeaf09ae-c57d-4206-acb2-3d9a687cbbc4,trainfold_source_only,trainfold_parallel,KIŠIB <gap>-a-šur KIŠIB a-šur-ta-ak-lá-ku KIŠIB qá-ta-tim 4.1666 GÍN KÙ.BABBAR <gap> i-ṣé-er ga-ta-tim DAM.GÀR i-šu iš-tù ḫa-mu-uš-tim ša KÁ-zi-a ù šu-ku-bi₄-im ki-ma a-wa-at kà-ri-im ṣí-ib-tám i-na ITU.KAM ú-ṣa-áb KÙ.BABBAR <gap> ib-ni-<gap>,30
trainfold_source_only::aec3cdac-816d-46fe-8957-708d10d75ad1,aec3cdac-816d-46fe-8957-708d10d75ad1,trainfold_source_only,trainfold_parallel,mì-ma a-na KÙ.BABBAR-pì-kà 1 GÍN li-ba-am lá i-pá-ri-id ú ma-as-ḫu-ru-tám i-na li-bi-kà lá té-ṭí-ir šu-ma-a-mì-in ḫu-ru-um a-mì-um pá-té-a-ma ma-a áš-ri-ša-am ú-šu-ra-ku a-dí-mì-in u₄-mì-im a-nim ša a-lu-wa i-li-kà-ni ma-a KÙ.BABBAR 10 ma-na pá-ni-am-ma iš-tí ba-tí-qí-im lá i-li-kà-ku-ni a-ta-ma tí-de₈-e ki-ma na-ru-qá-at me-ra a-šur šu-um-šu i-na i-dí-im a-mì-im i-ba-šu-lu-ma KÙ.BABBAR 10 ma-na SIG₅ ú-ṣí-a-šu-nu-tí-ni tí-de₈-ma i-na wa-aḫ-šu-ša-na ú ša-lá-tù-ar mu-uš-té-bi-lu KÙ.BABBAR 10 ma-na a-na be-lu KÙ.BABBAR e-pu-šu-ni a-bi a-ta bé-li a-ta a-dí lu-qú-ut-kà ša tí-me-el-ki-a a-na wa-aḫ-šu-ša-na ú-ša-lá-ma-ni-ma ITU.1.KAM iš-tí-in ú ší-na ITU.2.KAM a-sà-ḫu-ru i-na lu-qú-tí-kà ṣú-ba-tí 10 SIG₅ ú 20-ší-ma-am ma-aḫ-ra-am ša lu-bu-ší-šu a-kà-lá-ma a-ší-am 15 GÍN za-ku-am ša ša-ru-tim ša-ma-am-ma a-lu-wa iš-tí ba-tí-qí-im ṭù-ur-da-ma lá-li-ik-ma iš-tí a-we-LAM lá-na-me-er-ma,108
trainfold_source_only::aef32fda-9bdf-415f-8f63-6804d9f21877,aef32fda-9bdf-415f-8f63-6804d9f21877,trainfold_source_only,trainfold_parallel,20 ma-na URUDU SIG₅ i ší-im ku-uk-ra i-ri-iḫ-ma i-ṣé-er {d}UTU-a-bi lá-ma-sà-tum tí-šu iš-tù ḫa-mu-uš-tim ša e-na-aḫ-DINGIR a-na 10 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ku-uk-ra am-tum am-tí ITU.KAM té-i-na-tim li-mu-um šu-sú-in DUMU ba-bi₄-lim IGI a-šur-ni-im-ri IGI be-lá-nim IGI a-mur-a-šur,38
trainfold_source_only::aefa478d-c47d-42d2-a3b5-3f150603ccee,aefa478d-c47d-42d2-a3b5-3f150603ccee,trainfold_source_only,trainfold_parallel,um-ma kà-ru-um kà-ni-iš-ma a-na ša-qí-il₅ da-tim ku-li-a ší-ip-ri-ni kà-ri-im dur₄-ḫu-mi-it ḫa-tù-uš ta-am-ni-a tù-ùḫ-pí-a a-dí ni-na-ša-a qí-bi₄-ma i {d}UTU-ši ṭup-pì-ni ta-ša-me-a-ni GÍR ša a-šur šé-ṣí-a-ma ik-ri-ba-am šu-uk-na-ma ma-ma-an KÙ.AN a-na ší-mì-im a-na É.GAL-lim i-dí-nu lu a-dí-ni lá i-dí-in-ma na-ší 10-tim ša KÙ.AN ú 1 ma-na um 3 GÍN KÙ.BABBAR ša-du-a-sú ṣa-áb-ta-ma ku-li-a i pá-ni-šu li-ni-iš-a-am šu-ma i-qá-bi₄ um-ma šu-ut-ma KÙ.AN ša a-wi-lim ša NÍG.KA-sí 10-tim ú ša-du-a-tám li-qé-a-ma ša ba-ri-ni li-li-kam-ma GÍR ša a-šur li-it-ma-ma ša-du-a-tám nu-ta-ar-šu-um i-da-ma IGI ku-li-a ší-ip-ri-ni GÍR ša a-šur šé-ṣí-a-ma a-ḫu-um pá-ni a-ḫi-im ú-lá ú-ba-al ma-ma-an ḫa-ra-an sú-ki-nim e-ma-re sé-er-dam ú-šé-ri-ba-ni-ma a-ma-kam uš-té-bu-lu-ni lu wa-ší-ib kà-ri-im 1 ma-na-um 3 GÍN KÙ.BABBAR ša-áš-qí-lá-šu-ma ku-li-a i pá-ni-šu li-ni-iš-a-am šu-ma i-qá-be um-ma šu-ut-ma,114
trainfold_source_only::af3e1afc-e910-49ce-8956-e59eb19262e7,af3e1afc-e910-49ce-8956-e59eb19262e7,trainfold_source_only,trainfold_parallel,a-na mar-ku-tí DUMU da-dí-a DUMU i-la-a-a i-na za-al-pá iš-tù ITU.KAM ku-zal-li li-mu-um kà-pá-tí-a um-ma a-na-ku-ma ṭup-pu-um ša 0.3333 ma-na KÙ.BABBAR ša ḫu-bu-ul a-bi-kà i kà-né-eš i-li-a-am a re-eš₁₅ ṭup-pí-im ša ḫu-bu-ul a-bi-kà ku-nu-uk a-bi-kà a-mu-ur-ma ù KÙ.BABBAR ù ṣí-ba-sú šu-qú-ul um-ma šu-ut-ma šu-ma-BA ṭup-pá-am ša ḫu-bu-ul a-bi-a tù-kà-al ku-nu-uk a-bi-a a-ma-ar-ma mì-nam a-qá-bi₄ a-ša-qal ḫu-bu-ul a-bi₄-a IGI e-lá-lí DUMU a-šur-en-nam ša É gal-da-a IGI a-mu-ú-a DUMU ḫa-am-ḫa-am-tim IGI a-da-da-a DUMU a-bi₄-a DUMU be-be-e,73
trainfold_source_only::afe3e836-87a1-40f7-9860-9c256f83b325,afe3e836-87a1-40f7-9860-9c256f83b325,trainfold_source_only,trainfold_parallel,<gap> GÍN KÙ.BABBAR a-ḫa-ma 3 GÍN KÙ.BABBAR ší-im UDU <gap> GÍN KÙ.BABBAR <gap> a-na a-gi-a,15
trainfold_source_only::b01fa81b-96ca-4d85-be5f-d7fa9e26fe3a,b01fa81b-96ca-4d85-be5f-d7fa9e26fe3a,trainfold_source_only,trainfold_parallel,um-ma la-ma-sí-ma a-na a-la-ḫi-im qí-bi₄-ma mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma a-ma-kam a-na KÙ.BABBAR 1 GÍN e-né-ki a-ḫi-e-iš ra-ki-is <gap>-IŠTAR e úṣ-ri-ma e tù-úṣ-a-am ke-e a-bi₄-i i-na re-ší-a i-ze-zi-im ù qá-qí-dí-a na-ṣa-ri-im e-zi-ba-ši a-na-ku KÙ.BABBAR 1 GÍN e-né-a a-na-ší-ma ù ú-ša-ra-ší <gap> kà tù-kà lá ta-ša-kán lá ú-ša-ra-ší mì-šu-um a-ma-kam um-ma kà-lá-na-šar a-ḫu-kà É a-bi₄-ni a-na ḫa-lu-qí-im i-tí-zi-iz a-pu-tum i-ḫi-id i-ša-ḫa-at ra-bi₄-ṣí-im ša ki-ma e-dí-<gap>-a-ša i-zi-za-ma KÙ.BABBAR ša li-<gap>-nu <gap> dí-na-šu-nu-ma <gap> a-bi₄-ni e <gap> ma-lá a-ta ú <gap>,78
trainfold_source_only::b035d23c-7558-4ca0-820d-ed2881580769,b035d23c-7558-4ca0-820d-ed2881580769,trainfold_source_only,trainfold_parallel,KIŠIB sú-kà-lí-a DUMU a-mur-a-šùr KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,25
trainfold_source_only::b09ba8b5-4a27-4af0-8add-ad2a9caedba5,b09ba8b5-4a27-4af0-8add-ad2a9caedba5,trainfold_source_only,trainfold_parallel,6 GÍN KÙ.BABBAR a-šu-mì a-ší-it GAL ṣa-bi₄-im lu-lu ša-bu,9
trainfold_source_only::b0bce1f2-91d5-4812-88ca-715f51e96c4e,b0bce1f2-91d5-4812-88ca-715f51e96c4e,trainfold_source_only,trainfold_parallel,a-na e-lá-ma qí-bi₄-ma um-ma a-šur-na-da ù a-šur-i-mì-tí-ma 1 me-at 2 TÚG.ḪI.A ku-ta-nu qá-dí ša <gap> li-wi-tum 4 GÚ <gap> ma-na AN.NA ku-mu-ki 6 ANŠE <gap> ù <gap> a-na ni-is-ḫa-tim ni-iš-qú-ul ki-ma <gap> ma-na AN.NA 0.5 ma-na KÙ.BABBAR a-na qá-tí a-šùr-mu-ta-pì-il₅ ni-dí-in 0.3333 ma-na AN.NA a-šur-i-mì-tí il₅-qé 3 TÚG a-wi-il₅-tum tal-qé 0.3333 ma-na 7 GÍN ší-im ANŠE 2 GÍN ṣí-tum KÙ.BABBAR aḫ-ša-lim il₅-qé 2 TÚG ša kà-ṣa-ri-im KI aḫ-ša-lim ni-kà-sí ni-ša-sí,70
trainfold_source_only::b16c7f35-8e91-406f-ade8-39f44993d6dc,b16c7f35-8e91-406f-ade8-39f44993d6dc,trainfold_source_only,trainfold_parallel,1 GÚ 6.5 ma-na URUDU SIG₅ ší-im KÙ.BABBAR-áp-šu ša ili₅-ba-ni ša a-na i-dí-a-šùr DUMU dan-a-šùr mì-iš-li-šu en-um-a-šùr iš-qú-lu URUDU ì-lí-ba-ni ša-bu a-na en-um-a-šùr ì-lí-ba-ni ú-lá i-tù-a-ar IGI en-na-nim DUMU <gap> IGI be-li-a IGI šé-ep-IŠTAR DU₁₀-ṣí-lá-a-šur ta-pá-šu-nu,36
trainfold_source_only::b188d606-952b-4ebc-9863-086873ef3f0e,b188d606-952b-4ebc-9863-086873ef3f0e,trainfold_source_only,trainfold_parallel,um-ma šu-ku-tum-ma a-na uš-ta-aḫ-šu-šar qí-bi₄-ma šu-ma am-tí a-tí ša ma-ma-an lá ta-ša-me-i ù li-bi₄-ki,14
trainfold_source_only::b208eb0b-d2a0-43a5-adbf-cfdea70bb4b0,b208eb0b-d2a0-43a5-adbf-cfdea70bb4b0,trainfold_source_only,trainfold_parallel,12 GÍN AN.NA ni-is-ḫa-sú 1 ma-na 10 GÍN URUDU ma-sí-um 0.8333 ma-na URUDU ša ša-du-i-šu ŠU.NÍGIN 2 ma-na URUDU ša i-dí-sú-in,21
trainfold_source_only::b224ed8a-2e0b-4212-b49f-a9cc482d9675,b224ed8a-2e0b-4212-b49f-a9cc482d9675,trainfold_source_only,trainfold_parallel,um-ma šu-ḫu-bu-ur-ma ù ḫa-nu-ma a-na a-la-ḫi-im qí-bi₄-ma a-šu-mì ša a-lu-lá-a ša ta-áš-pu-ru-ni a-na-kam ni-ṣí-ba-sú-ma um-ma né-nu-ma KÙ.BABBAR šu-qú-ul um-ma šu-ut-ma KÙ.BABBAR wa-dí ú-té-bi₄-il₅-šu-um wa-bi₄-il₅ KÙ.BABBAR-pì-im bur-sú-in ú a-lá-bu-um a-ḫu-šu um-ma šu-ut-ma šu-nu ub-lu-šu-ma KÙ.BABBAR a-šu-mì ša šu-ku-tim a-na-kam šu-kà-tám ni-iṣ-ba-at um-ma né-nu-ma KÙ.BABBAR šu-qú-ul ša e-ma-ra-am É DAM.GÀR-ri-im ni-sí-a-ku-ma ṭup-pì-ni ḫa-ar-mì-im KÙ.BABBAR ú ṣí-ba-sú im-tí-id um-ma šu-ut-ma iš-tí a-ḫi-a en-na-ma KÙ.BABBAR ú-šé-ba-al a-na-kam a-zu ni-iṣ-ba-at-ma um-ma né-nu-ma KÙ.BABBAR šu-qú-ul um-ma šu-ut-ma ba-áb ḫa-ra-ni-kà šu-kà-tám-ma KÙ.BABBAR a-ša-qá-al-ma ú-šé-ba-al-ma ša ki-ma i-a-tí i-ša-qú-lu-šu-um i re-eš₁₅ ṭup-pì-a i-ša-qú-lu-šu-um,85
trainfold_source_only::b24f8913-70f0-4422-847f-12e4c8d5bb36,b24f8913-70f0-4422-847f-12e4c8d5bb36,trainfold_source_only,trainfold_parallel,1.5 GÍN KÙ.BABBAR ta-áš-me-tum 1.5 GÍN KÙ.BABBAR šé-bi₄-lá,8
trainfold_source_only::b27af889-2e77-45a1-9cb9-1b5f68332c7c,b27af889-2e77-45a1-9cb9-1b5f68332c7c,trainfold_source_only,trainfold_parallel,a-na DAM.GÀR ú zu-ku-a qí-bi-ma um-ma PUZUR₄-a-šur ú SIG₅-pí-a-šur-ma a ma-lá tù-na-ḫi-da-ni-a-tí-ni ku-nu-ki ša a-ni-na ni-iš-ru-ma 2 GÚ 8.3333 ma-na AN.NA ni-is-ni-iq ŠÀ.BA 1 GÚ 4.5 ma-na AN.NA ku-nu-ki-ni ṣí-li-a ù ú-ṣur-ša-IŠTAR na-áš-ú-ni-ku-nu-tí ší-tí AN.NA 1 GÚ 3.8333 ma-na AN.NA ku-nu-ki-ni ú ku-nu-uk ṣí-li-a i bé-et gu₅-ba-áb-tim né-zi-ib AN.NA ša né-zi-bu 5 le-ú 1 GÚ šu-qú-ul-ta-áš-nu 1 le-um 3.8333 ma-na 2 ma-na URUDU a-na ṣú-ḫa-ri dí-na-ma a-na É ub-ri a-šar AN.NA i-ba-ší-ú lu-ub-lu-nim a ma-lá tí-ir-tí-ku-nu a-na-ḫi-id,77
trainfold_source_only::b2f4aa89-c723-4fd0-a79c-0ae342a890ce,b2f4aa89-c723-4fd0-a79c-0ae342a890ce,trainfold_source_only,trainfold_parallel,um-ma en-na-sú-in ù en-um-a-šùr-ma a-na um-ma-za ù tù-ta-a um-ma en-na-sú-in-ma a-na um-ma-za qí-bi-ma a-ḫi a-ta eb-ri a-ta a-ta ù tù-ta-a a-ṣé-er lá-qé-ep i-na ší-a-ri-im ù ša-am-šu-wa-im ki-ma ša a-na ra-mì-ni-kà ù i-a-tim tù-uš-ta-ba-ru-ú-ni iḫ-da-ma a-na ma-lá na-áš-pé-er-tí-ni ša a-na ṣé-er la-qé-pí-im ù {d}e-šu-ba-ni ni-iš-pu-ra-ni i-na ša-ḫa-at lá-qé-pí-im i-zi-za-ma iḫ-da-ma i-na pá-ni-im-ma pu-ùḫ-ri-im ta-e-ra-ma a-lam₅-ki mu-ùḫ-ra-ma a-na ma-lá ša na-ru-qí-im ki-ma a-wa-tum ša a-lim{ki} da-na-a-ni-ma ṭup-pu-um GÁN-lam₅ ú-ku-ša-ni a-na a-lim{ki} ta-e-ra-ma ṭup-pá-am ša dí-in a-lim{ki} le-qé-a-nim-ma ša ki-ma ší-ma-at ša-lim-a-šùr ša a-lim{ki} ra-bi-ṣa-ni-ma ṭup-pu-um ša lim ša šál-ma-a-šùr ša ba-áb né-bi-ri-šu a-wa-sú iq-bi₄-ú-ma ṭup-pu-um a-na i-li-a DUMU e-lá-lí pá-aq-du-ni ṭup-pu-um šu-ut i-mu-tù-ni ṭup-pá-am ša dí-in a-lim{ki} le-qé-a-nim-ma ša ki-ma ṭup-pu-um ša a-na i-li-a,112
trainfold_source_only::b3035e5c-68a4-4365-8d85-075eabceee66,b3035e5c-68a4-4365-8d85-075eabceee66,trainfold_source_only,trainfold_parallel,um-ma a-šur-{d}UTU-ši ù da-da-a-ma a-na a-lá-ḫi-im qí-bi-ma 1 ma-na KÙ.BABBAR ku-nu-ki-ni ili₅-we-da-ak na-áš-a-kum 10 GÍN ḫu-sà-ru-um SIG₅ wa-at-ra-am le-qé-a-am ší-tí KÙ.BABBAR sà-am-tum mì-iš-lúm kà-bu-tum mì-iš-lúm a-ra-ak-tum lu ra-bi₄-a-at ku-nu-uk-ma a-na ili₅-we-da-ak dí-in-ma iš-tí a-li-ke-e pá-ni-ma ṭur₄-da-šu a-we-el gi₅-mì-li né-nu,39
trainfold_source_only::b31ac79a-0b4b-4615-8ca7-2068d8fb6802,b31ac79a-0b4b-4615-8ca7-2068d8fb6802,trainfold_source_only,trainfold_parallel,a-ni-na a-na be-lá-nim iṣ-ba-at-ni-a-tí-ma um-ma be-lá-num-ma 5.5 ma-na KÙ.BABBAR ku-nu-ki-ni ša ki-lá-li-ni ša a-na {d}IM-ba-ni ú ib-ni-{d}IM a-na-<gap> A-ni-na ša KÙ.BABBAR KÙ.BABBAR-áp a-ni-na-<gap> IGI a-lá-ḫi-im DUMU ša-lim-a-šùr,27
trainfold_source_only::b33de807-440e-4d47-b686-e0ed115e553f,b33de807-440e-4d47-b686-e0ed115e553f,trainfold_source_only,trainfold_parallel,14 GÍN KÙ.BABBAR.KI da-ra-ší 13-<gap> GÍN KÙ.BABBAR.KI ma-ma-ḫi-ir 0.3333 ma-na 5 GÍN KÙ.BABBAR a-šu-mì lu-lu áš-qúl 7 GÍN KÙ.BABBAR.KI i-dí-ku-bi₄-im DUMU ší-ip-ri-im 0.3333 ma-na KÙ.BABBAR i-na KÙ.BABBAR-pì-a le-qé-a-ma a-na da-ra-ší dí-na,31
trainfold_source_only::b36247c5-54ad-4f4f-a6b0-337667b92898,b36247c5-54ad-4f4f-a6b0-337667b92898,trainfold_source_only,trainfold_parallel,1 GÍN KÙ.BABBAR KI DINGIR-ra-bi,5
trainfold_source_only::b3a7c731-d8d3-4072-a381-f37e804c46cf,b3a7c731-d8d3-4072-a381-f37e804c46cf,trainfold_source_only,trainfold_parallel,ù lu tám-kà-ar a-bi₄-a a-ta lá tù-na-ḫa-ni ù KÙ.BABBAR ma-dam lá tù-ša-ag-ma-ra-ni ri-ig-ma-tum,13
trainfold_source_only::b3a939e3-cc29-4681-babf-235a8f1801a4,b3a939e3-cc29-4681-babf-235a8f1801a4,trainfold_source_only,trainfold_parallel,a-na ša-lim-a-šùr qí-bi-ma um-ma en-nam-a-šùr-ma i-na lu-qú-tí-kà ša a-na ṣé-ri-a ša ki-ma ku-a-tí ú-ta-e-ru-ni la-ma a-lu-wa a-na ṣé-ri-a ta-áš-pu-ra-ni AN.NA-kà ú ṣú-ba-tù-kà a-na URUDU ma-sí-im ú ší-ki-im iš-tù ITU.3.KAM ta-ú-ru-ma URUDU pá-ni-am-ma e-ma-ru a-na ša-lá-tù-ar i-za-bi-lu ú a-na-ku a-dí mu-ṣí-im pá-al-ḫa-ku-ma a-na qá-qí-dí-a ù na-pá-áš-tí lu-qú-tí-kà a-na bu-ru-uš-ḫa-dim e-ra-ba-am ú-lá a-mu-a a-dí a-ší-im ša pá-kà a-na mu-ṣí-im ta-dí-nu-ma a-ší-am lá tù-šé-bi₄-la-ni-ma li-bi a-we-lam lá tù-na-e-ḫu a-ta la tí-de₈-e ki-ma a-we-lam a-ba-am lá-am-nu-ma a-na a-bi-šu kà-ša-dí-im i-lu-ku KÙ.BABBAR 1 GÍN ša i-na ša-lá-tù-ar e-du-ku-ma e-pu-šu a-lu-wa na-áš-a-kum ša ší-tí lu-qú-tí-kà URUDU ší-kam ú URUDU ma-sí-am e-re-qá-tim a-sí-dí-ir-ma a-na DUMU um-me-a-nim ke-nim áp-nu-ma iš-tí e-re-qá-tí-šu-ma IGI a-lu-wa-ma iš-tù 10 u₄-me-e i-ta-ṣa-ma KÙ.BABBAR ba-tí-iq ú-tù-ur i-,113
trainfold_source_only::b475791d-f9c8-4e5a-8c38-490105291a42,b475791d-f9c8-4e5a-8c38-490105291a42,trainfold_source_only,trainfold_parallel,2 né-pí-šé-en 20 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú ša-du-a-sú ša-bu-ú 12 GÍN KÙ.BABBAR ku-nu-ki-a bé-ú-lá-at na-áb-sú-in 10 GÍN KÙ.BABBAR šé-bu-ul-tí i-sú-rik₁₃ mì-ma a-nim a-na en-nam-a-šùr DUMU da-dim ù na-áb-sú-in DUMU ú-zu IGI e-lá-ma DUMU i-dí-sú-in IGI ku-lá a-ḫu šu-kà-tim IGI ki-da,40
trainfold_source_only::b484e685-6412-409c-b71d-f07d05843044,b484e685-6412-409c-b71d-f07d05843044,trainfold_source_only,trainfold_parallel,um-ma ḫi-na-a-ma a-na e-lá-ma qí-bi₄-ma 1 me-at 8 ku-ta-ni qá-dum ša kà-ṣa-re ša a-na a-ku ta-áp-qí-du ŠÀ.BA 75 ku-ta-ni ub-lu-nim um-ma kà-ṣa-ru-ma i-ba-a-ba-at a-lim{ki} na-ru-qú-um ma-a-tum iḫ-li-iq-ma a ku-a-tim iš-ta-kà-an ù ANŠE i-na ANŠE-ri-a uš-ta-ba ù um-ma DUMU ṣa-lá-mì-im-ma a-na ANŠE ša ut-ḫa-ra-am ša-ak-nu ša ḫi-na-a šu-ut ANŠE e-mu-qá-tám-ma i-tù-ru ù pu-ùḫ-šu ANŠE ša i-dí-nu me-et TÚG.ḪI.A wa-at-ru-tim ša i ni-is-ḫa-tim i-li-qí-ú šu-ma 16 GÍN.TA KÙ.BABBAR i-ta-bu-lu KÙ.BABBAR le-pu-lá-ku-nu-tí šu-ma 16 GÍN.TA ba-tí-iq ša ki-ma TÚG.ḪI-tí-a ša i ni-is-ḫa-tim i-li-qí-ú-ni i TÚG-ba-tí-šu li-qé-a-ma šé-bi₄-lá-nim té-er-tí a-ṣé-er a-šur-na-da ù a-šur-ṣú-lu-li i-li-ik a-ša-sà-im iš-tí-šu 1 šu-lu-up-kà-am ù ku-sí-tám ša a-ki-dí-e ù 2 ku-ta-ni ša ḫu-BA-<gap>-ri qá-at-nu-tim ú er-qú-tim šé-bi₄-lam TÚG.ḪI.A ša áš-pu-ra-ku-ni šé-bi₄-lá-ma šu-bé-lam lu-kà-li-im-ma ší-im AN,115
trainfold_source_only::b56177e7-367e-44cc-af40-a8ef9295b2b3,b56177e7-367e-44cc-af40-a8ef9295b2b3,trainfold_source_only,trainfold_parallel,KIŠIB ba-zi-a DUMU DINGIR-kur-ub KIŠIB a-ḫu-qar DUMU zu-ur-zu-ur KIŠIB i-ri-ší-im DUMU a-mur-{d}UTU ša ḫu-bu-ul i-ri-ší-im <gap> ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ri-ší-im tám-kà-ru-um i-šu iš-tù ḫa-mu-uš-tim ša <gap> na <gap> GÍN ší-im UDU <gap> 2 GÍN a-ḫa-ma a-dí-na-kum 1 ma-na ša ṭup-pí-šu 12 GÍN e-li-um KI en-na-nim mu-ša-ri-dim <gap>,48
trainfold_source_only::b575f2c1-e228-4afe-a720-65f70fc7e639,b575f2c1-e228-4afe-a720-65f70fc7e639,trainfold_source_only,trainfold_parallel,10 ma-na KÙ.BABBAR ṣa-ru-pá-am tù-ur-a-a DUMU ú-zu-a i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI en-na-sú-in IGI a-šùr-e-mu-qí DUMU i-ku-nim IGI a-šùr-DU₁₀ DUMU en-na-sú-in DUMU za-li-dí,29
